wl,F001,F003,F006,F008,F009,F013,F017,F021,F023,F024,F028,F030,F032,F036,F039,F042,F044,F045,F047,F049,F052,F053,F054,F058,F059,F063,F064,M004,M005,M011,M012,M014,M015,M016,M018,M019,M020,M022,M025,M026,M029,M031,M033,M034,M037,M038,M040,M041,M043,M046,M050,M055,M056,M057,M060,M061,M062
441,5.083031441,8.591726135,14.08419571,5.449130727,10.95615713,8.591726135,9.326924164,7.265376292,13.45585487,9.1928904,5.544440285,11.06993994,10.04216402,4.365342152,3.238769855,4.953778376,4.612202555,4.102956219,6.915486188,9.010206846,2.58010796,15.77689377,6.603905284,6.428971712,3.760059194,6.544504099,2.819039621,14.22112304,10.44913217,9.658838351,7.794731204,7.862477389,9.413169333,13.84663746,7.664553038,8.169102008,13.36701787,12.5956928,5.520559343,3.30581644,7.673708841,8.649161502,9.657191735,4.407601498,4.896224018,2.999759062,10.48999293,9.34493204,4.425847232,8.955139132,9.695956421,7.280372986,3.926840617,5.743283446,3.801344363,7.502636057,8.049063529
442,5.074249722,8.578389555,14.04599139,5.423942991,10.9314505,8.578389555,9.286636625,7.228088779,13.42231725,9.167727502,5.529866218,11.05197922,10.02957204,4.364634202,3.243943588,4.962568501,4.602713825,4.100991177,6.894993591,8.99706625,2.576966688,15.74935914,6.593035374,6.416102928,3.745756101,6.520322241,2.803186295,14.20324083,10.44228328,9.656354561,7.773733053,7.851381074,9.403144899,13.80417022,7.635653862,8.123222719,13.31540014,12.5625066,5.529741984,3.294767427,7.673169322,8.631062715,9.596092175,4.351811141,4.870516363,2.962863449,10.48235511,9.334369437,4.413003634,8.946974076,9.71461954,7.253229237,3.910736995,5.734528019,3.787945175,7.484255323,8.0287622
443,5.065340114,8.565213283,14.00755657,5.398333355,10.90615078,8.565213283,9.244878688,7.189526967,13.38914114,9.14296883,5.515667545,11.03447623,10.01751947,4.364626316,3.249772842,4.972524622,4.59377974,4.099413129,6.875037745,8.984807994,2.573628713,15.72222865,6.582326649,6.403169775,3.731279672,6.496110713,2.786855048,14.18612805,10.4362872,9.654884597,7.753322727,7.840552841,9.393526962,13.76016382,7.605333986,8.075989122,13.26257298,12.52929617,5.539756554,3.283683468,7.673204844,8.613187979,9.530472579,4.291699602,4.842672517,2.923438181,10.47567632,9.324790325,4.400182488,8.939977663,9.734700621,7.225672971,3.894462512,5.725848002,3.77436691,7.466146707,8.008720409
444,5.056262087,8.552068542,13.96911586,5.372433485,10.88047605,8.552068542,9.202304445,7.150240784,13.3563146,9.118519219,5.501658222,11.0172502,10.00569598,4.3650386,3.255966663,4.983092141,4.58518191,4.09808531,6.85549408,8.973244904,2.570110272,15.69553275,6.571779868,6.390276024,3.716756478,6.471931895,2.770259889,14.16979571,10.43100059,9.65425895,7.733395723,7.830136454,9.384432522,13.71530975,7.574206666,8.027979092,13.20902063,12.49618117,5.550116998,3.272562208,7.673425148,8.595412528,9.462214982,4.228906534,4.813463675,2.882435221,10.46962257,9.315836783,4.387353113,8.933831606,9.755368414,7.197980758,3.878107817,5.717287655,3.760725621,7.448346649,7.988913262
445,5.046975109,8.538826553,13.93089386,5.346375045,10.85464442,8.538826553,9.159567989,7.110780155,13.32382564,9.094283503,5.487652205,11.00012041,9.993791218,4.365591161,3.262234102,4.993716459,4.576701941,4.096870952,6.836238029,8.962189806,2.566427602,15.6693019,6.56139579,6.377525446,3.702313091,6.447848168,2.753614826,14.15425482,10.4262801,9.654308109,7.713847536,7.820275681,9.375978579,13.67029951,7.542885159,7.979770504,13.15522733,12.46328123,5.560337265,3.261401294,7.673439972,8.577611602,9.393201419,4.165071592,4.783661029,2.840806528,10.46385986,9.307150892,4.37448483,8.928217614,9.775791672,7.170429165,3.861763558,5.708891237,3.74713736,7.430891593,7.969315869
446,5.037438648,8.525358539,13.89311516,5.320289699,10.82887397,8.525358539,9.117323412,7.071695008,13.29166232,9.070166515,5.473463449,10.9829061,9.981494843,4.366004105,3.268284205,5.003842974,4.568121442,4.09563329,6.817145024,8.951455528,2.562596938,15.64356655,6.551175175,6.365021809,3.68807608,6.423921911,2.737133866,14.13951638,10.42198241,9.654862566,7.694573662,7.811114285,9.368282132,13.62582459,7.511982722,7.931941233,13.10167729,12.43071601,5.569931301,3.250198369,7.672859057,8.559660436,9.325313926,4.10183443,4.754035774,2.799504064,10.4580542,9.298374731,4.361546959,8.9228174,9.795139146,7.143294761,3.845520382,5.70070301,3.733718181,7.413817981,7.949903338
447,5.027612174,8.511535722,13.85600439,5.294309112,10.8033828,8.511535722,9.076224807,7.033535271,13.25981268,9.04607309,5.458905908,10.96542654,9.968496516,4.365997539,3.273826021,5.012917089,4.559222021,4.094235557,6.798090496,8.940854895,2.558634518,15.61835717,6.541118781,6.352868884,3.674172017,6.400215504,2.721031016,14.12559141,10.41796416,9.655752811,7.675469598,7.802796034,9.361460182,13.58257648,7.482112613,7.885069153,13.04885477,12.39860516,5.578413055,3.238951081,7.671292141,8.541434267,9.260434539,4.040834701,4.725359103,2.75947979,10.45187158,9.289150382,4.348508822,8.917312674,9.812579589,7.116854113,3.829468939,5.692767231,3.720584137,7.397162254,7.930650776
448,5.017455155,8.497229324,13.81978613,5.268564947,10.77838901,8.497229324,9.036926267,6.996850869,13.22826476,9.021908062,5.443793538,10.94750097,9.954485894,4.365291569,3.278568599,5.020384203,4.549785285,4.092540988,6.778949878,8.930200734,2.554556577,15.59370422,6.531227368,6.341170441,3.660727473,6.376791326,2.705520286,14.11249089,10.41408204,9.656809334,7.656430838,7.795464692,9.355629728,13.54124668,7.453888088,7.839732139,12.99724398,12.36706833,5.585296473,3.227657075,7.668348966,8.522808333,9.200445294,3.983712059,4.69840221,2.721685666,10.44497802,9.279119924,4.335339738,8.911385148,9.827281751,7.091383791,3.813699875,5.685128161,3.70785128,7.380960855,7.911533292
449,5.00692706,8.482310567,13.784685,5.24318887,10.7541107,8.482310567,9.000081884,6.96219173,13.1970066,8.997576264,5.427940295,10.92894866,9.939152636,4.363606301,3.282220986,5.025689717,4.539592843,4.090412815,6.7595986,8.919305873,2.550379352,15.56963815,6.521501695,6.33003025,3.647869018,6.353711759,2.690815681,14.10022585,10.41019268,9.657862626,7.63735288,7.789264025,9.35090777,13.50252667,7.427922404,7.796508065,12.94732916,12.33622517,5.590095503,3.216313996,7.66363927,8.503657871,9.147228225,3.932106158,4.673936289,2.687073654,10.43703951,9.267925438,4.322009028,8.904716532,9.838414385,7.067160362,3.79830384,5.67783006,3.695635664,7.365250227,7.892525995
450,4.995987357,8.466650672,13.75092559,5.218312545,10.73076595,8.466650672,8.966345751,6.930107781,13.16602623,8.972982532,5.411160133,10.90958885,9.9221864,4.360661841,3.284492231,5.02827903,4.528426302,4.087714272,6.739912095,8.907983136,2.54611908,15.54618943,6.511942521,6.31955208,3.635723222,6.331039181,2.677131211,14.08880728,10.40615277,9.658743177,7.618131219,7.7843378,9.347411309,13.46710796,7.404828818,7.755974806,12.89959455,12.30619533,5.592324092,3.20491949,7.656772793,8.483858117,9.102665369,3.887656653,4.652732534,2.656595714,10.42772206,9.255209004,4.308486014,8.896988538,9.845146243,7.044460395,3.783371482,5.670917188,3.684053341,7.35006681,7.873603993
451,4.984205902,8.449870322,13.71744796,5.192937278,10.70714418,8.449870322,8.93310838,6.898242544,13.1350098,8.94801691,5.393489103,10.88957544,9.903427741,4.357106202,3.285854343,5.029399062,4.51672788,4.084839867,6.720038992,8.897044057,2.541441489,15.52320532,6.502481569,6.309593847,3.623857148,6.308333665,2.663691814,14.07877125,10.40268192,9.660441307,7.598851434,7.780747402,9.345357824,13.43219129,7.382179726,7.715571142,12.85153621,12.2764018,5.592619245,3.193002392,7.648113786,8.463270724,9.060658972,3.844547799,4.632083705,2.626955619,10.41797135,9.241853118,4.294540426,8.889474603,9.848847642,7.02232397,3.768520202,5.664446849,3.672669457,7.335398194,7.8548627
452,4.971317911,8.431833785,13.68323304,5.166194856,10.68211325,8.431833785,8.897744612,6.864261738,13.10375871,8.922723871,5.375169544,10.86922653,9.883100661,4.353741423,3.286984696,5.030601858,4.505080101,4.082245117,6.700233362,8.887311353,2.536096331,15.5005614,6.493082406,6.299951699,3.61181982,6.285214539,2.649691234,14.07054645,10.40050032,9.663912158,7.579709547,7.778404967,9.344808554,13.39496811,7.357523761,7.672783974,12.80078781,12.24630518,5.591995944,3.180223403,7.638375257,8.441937297,9.014663624,3.796704484,4.609152593,2.594682657,10.40887884,9.228927961,4.280048257,8.88348401,9.851476562,6.999747167,3.753378106,5.658428882,3.66104471,7.321207902,7.83641952
453,4.957530897,8.412777668,13.6485668,5.138412661,10.65600887,8.412777668,8.860885034,6.828748584,13.07243389,8.897239891,5.356324846,10.84860774,9.861469986,4.350518651,3.287900386,5.031790508,4.493475036,4.079884766,6.680528798,8.878614635,2.530225874,15.47833057,6.483793563,6.290636764,3.599710757,6.261833065,2.635296692,14.06398287,10.39946549,9.668933455,7.560766715,7.777230381,9.345646141,13.356116,7.331438534,7.628263357,12.74804,12.21608158,5.590535097,3.166777972,7.627690084,8.420002999,8.96588988,3.745377305,4.584515434,2.560467061,10.40032921,9.216357139,4.265138212,8.878752238,9.853083242,6.976940549,3.738051896,5.65283634,3.649288487,7.307496279,7.818282537
454,4.943052373,8.392938576,13.6137352,5.109918077,10.6291668,8.392938576,8.823160231,6.792286306,13.04119626,8.871701445,5.337078399,10.8277847,9.838800545,4.347389034,3.288618508,5.032868106,4.481904756,4.077713563,6.660958892,8.870783509,2.523972389,15.45658573,6.474663573,6.281660167,3.587629479,6.238340507,2.620675408,14.05893051,10.39943496,9.675282921,7.542084095,7.77714353,9.347753222,13.31631252,7.30450166,7.58265935,12.69398342,12.18590707,5.588317612,3.152861548,7.616191147,8.39761299,8.91554829,3.691816862,4.55874847,2.524999064,10.39220714,9.204064256,4.249938999,8.875014765,9.853717925,6.954114683,3.722648275,5.647642279,3.637510173,7.294263671,7.80045984
455,4.92808985,8.372553117,13.5790242,5.081038488,10.60192275,8.372553117,8.78520079,6.755458125,13.01020677,8.846245008,5.317553591,10.806823,9.815357167,4.344303722,3.289156157,5.033737744,4.470361331,4.075686254,6.641557237,8.863647583,2.517478145,15.43539977,6.465740966,6.273033033,3.575675503,6.214888129,2.605994603,14.05523936,10.40026625,9.682738281,7.523722846,7.778064301,9.351012438,13.27623524,7.277290748,7.536622009,12.63930872,12.15595775,5.585424399,3.138669578,7.604011325,8.374912436,8.864849408,3.637273753,4.532427937,2.4889689,10.3843973,9.191972919,4.234579324,8.87200707,9.853430851,6.931480133,3.707273944,5.642819754,3.625819155,7.281510424,7.782959515
456,4.912850841,8.351857895,13.54471977,5.052101277,10.57461246,8.351857895,8.747637296,6.718847265,12.97962633,8.821007056,5.297873811,10.78578828,9.791404678,4.341213861,3.289530428,5.034302513,4.458836832,4.073757586,6.622357426,8.857036467,2.510885412,15.41484561,6.457074272,6.264766489,3.563948349,6.191627193,2.591421495,14.05275941,10.40181688,9.691077259,7.505744124,7.779912581,9.355306427,13.23656175,7.250383413,7.490801391,12.58470653,12.12640972,5.581936366,3.124397513,7.591283496,8.352046497,8.815003787,3.582998576,4.506130076,2.4530668,10.37678436,9.180006732,4.219187895,8.869464632,9.852272263,6.909247465,3.692035606,5.63834182,3.614324817,7.269236882,7.765789649
457,4.897542858,8.331089516,13.51110785,5.023433828,10.54757167,8.331089516,8.711100336,6.683036948,12.94961588,8.796124062,5.278162449,10.76474614,9.767207907,4.3380706,3.289758418,5.034465506,4.447323328,4.071882305,6.603393052,8.850779769,2.504336458,15.39499613,6.448712024,6.256871661,3.552547536,6.168708965,2.577123306,14.05134065,10.40394437,9.70007758,7.488209088,7.782608257,9.360517831,13.19796961,7.224357267,7.445847553,12.5308675,12.09743906,5.577934422,3.110240799,7.578140538,8.329160336,8.767221978,3.53024193,4.480431124,2.417982999,10.369253,9.168089302,4.203893418,8.86712293,9.8502924,6.887627243,3.677039962,5.634181532,3.603136546,7.257443392,7.748958328
458,4.882373414,8.310484588,13.47847442,4.995363523,10.5211361,8.310484588,8.676220494,6.648610395,12.92033634,8.771732504,5.258542893,10.74376221,9.743031681,4.334825087,3.28985722,5.034129814,4.435812891,4.070015158,6.584697707,8.844707096,2.497973554,15.37592423,6.440702751,6.249359674,3.541572582,6.146284706,2.563267254,14.05083307,10.40650625,9.709516967,7.471178894,7.786071214,9.366529287,13.16113638,7.199789921,7.402410552,12.47848227,12.06922186,5.573499477,3.096394885,7.564715331,8.306399116,8.722714534,3.480254414,4.45590732,2.384407729,10.3616879,9.156144233,4.1888246,8.864717442,9.847541505,6.866830034,3.662393716,5.630311946,3.592363729,7.246130298,7.73247364
459,4.867550022,8.290279715,13.44710543,4.968217748,10.49564149,8.290279715,8.643628357,6.616150831,12.89194866,8.747968855,5.239138534,10.72290209,9.719140829,4.331428471,3.28984393,5.033198529,4.42429759,4.068110891,6.566304984,8.838648057,2.491938968,15.35770283,6.433094986,6.242241654,3.531123006,6.124505681,2.550020561,14.05108666,10.40936003,9.719173145,7.454714701,7.790221339,9.373223435,13.12673965,7.177258989,7.361140446,12.42824148,12.04193422,5.568712438,3.08305522,7.551140753,8.283908,8.682692007,3.434286625,4.433134903,2.353031224,10.35397373,9.14409513,4.174110148,8.861983647,9.844069818,6.847066401,3.648203568,5.626706116,3.582115749,7.235297947,7.716343671
460,4.853280193,8.270711503,13.41728685,4.942323884,10.47142358,8.270711503,8.613954512,6.586241476,12.86461375,8.724969592,5.220072759,10.7022314,9.695800179,4.327831899,3.289735644,5.031574744,4.412769497,4.066124252,6.548248475,8.83243226,2.486374971,15.34040481,6.425937258,6.235528728,3.521298328,6.103523153,2.537550446,14.05195141,10.41236323,9.728823839,7.438877666,7.794978519,9.380482916,13.09545698,7.157342082,7.32268729,12.38083578,12.01575223,5.563654216,3.070417253,7.537549683,8.26183215,8.648364952,3.393589163,4.412690112,2.324543716,10.34599517,9.1318656,4.159878768,8.858657023,9.839927582,6.82854691,3.634576222,5.623337098,3.572501995,7.224946683,7.700576507
461,4.83977144,8.252016559,13.38930464,4.918009315,10.44881809,8.252016559,8.587829543,6.559465553,12.83849255,8.702871188,5.201468959,10.68181576,9.673274557,4.32398652,3.289549457,5.029161551,4.401220681,4.064009987,6.530561774,8.825889313,2.481423832,15.32410307,6.4192781,6.22923202,3.512198065,6.083488385,2.526024129,14.05327732,10.41537339,9.738246772,7.423728946,7.800262641,9.388190368,13.06796595,7.140616813,7.287701142,12.33695581,11.99085198,5.558405718,3.058676431,7.524075,8.240316729,8.620943918,3.359412625,4.395149185,2.299635439,10.33763689,9.119379248,4.146259169,8.85447305,9.835165036,6.811482127,3.62161838,5.620177946,3.56363185,7.215076853,7.685180237
462,4.827231275,8.234431488,13.36344475,4.895601425,10.42816076,8.234431488,8.565884037,6.536406285,12.81374599,8.68181012,5.183450522,10.66172078,9.651828793,4.319843481,3.289302463,5.025862041,4.389643214,4.061722843,6.513278474,8.818848824,2.477227819,15.30887052,6.413166042,6.223362657,3.503921737,6.064552641,2.51560883,14.05491436,10.41824802,9.747219668,7.4093297,7.805993591,9.396228431,13.04494412,7.127660794,7.256832059,12.29729221,11.96740956,5.553047854,3.048028204,7.510849582,8.2195069,8.601639461,3.333007611,4.381088362,2.278996625,10.32878357,9.106559678,4.133380056,8.849167206,9.829832423,6.796082617,3.609436743,5.617201716,3.555614702,7.205688801,7.670162946
463,4.815867211,8.218192897,13.33999314,4.875427598,10.40978732,8.218192897,8.54874858,6.517646894,12.790535,8.661922863,5.166140838,10.64201209,9.631727715,4.315353931,3.289011759,5.021579307,4.378029166,4.059217566,6.496432166,8.811140403,2.473929204,15.29478006,6.407649614,6.217931765,3.496568863,6.046867184,2.50647177,14.05671254,10.42084464,9.755520253,7.395741084,7.812091256,9.404479745,13.02706906,7.119051638,7.230730099,12.26253562,11.94560106,5.547661532,3.038668019,7.498006308,8.199547824,8.59166213,3.315624719,4.37108388,2.263317508,10.31931988,9.093330497,4.121370136,8.84247497,9.823979983,6.782558944,3.598138014,5.614381463,3.548559936,7.196782874,7.655532721
464,4.806064889,8.203319529,13.32107018,4.858708384,10.39450722,8.203319529,8.538991214,6.50535239,12.77051053,8.644434358,5.149501199,10.62324219,9.612725485,4.310937741,3.288907066,5.016596559,4.366867568,4.057118892,6.480813423,8.804049636,2.472240468,15.28498623,6.404209016,6.214594186,3.491280778,6.031876346,2.499634239,14.06327829,10.42629374,9.766061379,7.384911279,7.821561256,9.416543657,13.01777196,7.117094378,7.211422396,12.23521329,11.92721199,5.54161472,3.031108686,7.485803936,8.180752146,8.596757434,3.311192041,4.367800793,2.255403323,10.3102091,9.080516377,4.110658173,8.835429865,9.817679153,6.772751447,3.588840774,5.613125868,3.54355295,7.190202132,7.64308452
465,4.797838825,8.189526923,13.30783428,4.845902118,10.38247763,8.189526923,8.53763896,6.500332126,12.75464857,8.630041528,5.133344322,10.60573126,9.594325229,4.306952869,3.289133919,5.011234187,4.356512833,4.055926897,6.46695035,8.798706358,2.472484526,15.28165643,6.403838741,6.214517596,3.488747018,6.020421532,2.495617683,14.07807577,10.43700743,9.781194494,7.378157952,7.836642668,9.435131616,13.01864296,7.122700326,7.199531628,12.2162611,11.91329515,5.534354919,3.02547172,7.474260108,8.163163954,8.619479628,3.320914306,4.372415553,2.256387505,10.3022771,9.068795117,4.101382105,8.829102883,9.810909673,6.76771045,3.582207878,5.614473259,3.541229665,7.18726899,7.63409084
466,4.790839846,8.176596873,13.29912855,4.836192857,10.37305587,8.176596873,8.543010875,6.501135838,12.74209763,8.618088821,5.117570735,10.58919634,9.576415217,4.303257596,3.289583136,5.005451045,4.346755105,4.055409338,6.454482844,8.794706552,2.474219288,15.28338286,6.405858771,6.216982366,3.488389403,6.011749616,2.49383955,14.09924158,10.45176563,9.799855212,7.37459649,7.856105558,9.458794417,13.02759808,7.134356513,7.193601162,12.20398262,11.90292753,5.52608234,3.021365623,7.463146034,8.146525578,8.656252393,3.341957064,4.383271496,2.264452587,10.2952025,9.057870013,4.093234401,8.823285703,9.803584243,6.766461494,3.577662437,5.617841163,3.541025247,7.187202825,7.627776079
467,4.784718776,8.164311173,13.29379607,4.828764655,10.36559924,8.164311173,8.553426015,6.506313262,12.73200621,8.607920683,5.102080964,10.57335448,9.558883716,4.299710199,3.290145531,4.99920599,4.337384524,4.05533397,6.443050801,8.791646197,2.477002665,15.2887577,6.409589083,6.221268867,3.489629753,6.005107475,2.493717288,14.12491232,10.4693483,9.820979149,7.373342279,7.878719996,9.486082852,13.04255334,7.15054997,7.192174366,12.19668146,11.89518617,5.516997193,3.0183989,7.452232922,8.130579349,8.70349941,3.371485864,4.39871196,2.277781101,10.28866391,9.047444359,4.085907532,8.817770005,9.795615564,6.768030121,3.574627562,5.622647107,3.542374862,7.18922301,7.623364631
