wl,F001,F003,F006,F008,F009,F013,F017,F021,F023,F024,F028,F030,F032,F036,F039,F042,F044,F045,F047,F049,F052,F053,F054,F058,F059,F063,F064,M004,M005,M010,M011,M012,M014,M015,M016,M018,M019,M020,M022,M025,M026,M029,M031,M033,M034,M037,M038,M040,M041,M043,M046,M048,M050,M055,M056,M057,M060,M061,M062,M007
337,3.100584499,4.715081437,3.341041015,2.560957477,3.462043575,4.715081437,8.14343594,5.175183677,6.277260452,10.36221303,4.48150358,4.912505353,4.070667606,2.724648072,2.957542179,3.144331672,2.666791326,3.266682896,4.751449443,3.729899602,3.46504385,2.745101975,4.416639087,5.811428529,2.878599349,2.831797914,4.644308693,3.516765856,5.288557662,6.525511978,3.143678151,3.655821991,5.663502602,7.498253503,5.636023502,6.407167345,5.977904366,4.499716593,8.297748015,11.11284131,6.936583494,8.96976407,6.694441801,3.75606437,2.20096455,2.708963749,4.428452295,6.298043674,4.365121842,7.330909662,2.972608081,3.249918654,5.170332788,4.668410788,7.624080032,4.871148744,4.839014779,2.915843437,3.696492627,2.31226402
338,3.094712537,4.715031872,3.324857181,2.543100308,3.459373547,4.715031872,8.149207559,5.157627598,6.342528452,10.47773082,4.47059173,4.945879968,4.076620181,2.732489736,2.965805897,3.152530024,2.67673039,3.273744677,4.792842979,3.730422337,3.500622481,2.748008135,4.443820162,5.852169548,2.884919128,2.84014918,4.672874916,3.514714067,5.329287197,6.549640477,3.15866133,3.658188043,5.721614345,7.543744262,5.668488735,6.47477342,5.993078132,4.486000442,8.356582506,11.20032498,7.059866345,9.05620567,6.767813327,3.72828567,2.17155121,2.717893966,4.473154698,6.355692005,4.405889336,7.420073242,2.99012256,3.256662172,5.196037838,4.694114097,7.694446917,4.89822875,4.913584966,2.927563828,3.733258752,2.274024968
339,3.088559412,4.712609085,3.309145038,2.527210755,3.45935921,4.712609085,8.151712429,5.138904789,6.404177348,10.58090947,4.458664488,4.978364483,4.08216662,2.73920247,2.974682563,3.15934328,2.686117007,3.280019936,4.833459444,3.730183259,3.535385422,2.75020608,4.467482357,5.891424029,2.890944772,2.847746475,4.696555676,3.514890801,5.369374,6.574261306,3.173466222,3.660896497,5.779171922,7.583751924,5.697097447,6.541393085,6.003434354,4.472184406,8.407791378,11.28172589,7.18214733,9.136300458,6.836875304,3.704064499,2.145340142,2.728110178,4.521154824,6.409670475,4.444566317,7.504667336,3.006297866,3.265632913,5.218803847,4.717377945,7.757775464,4.92431023,4.987232026,2.938626159,3.769603347,2.237346262
340,3.081582531,4.706978398,3.293420349,2.514437955,3.46251852,4.706978398,8.14736075,5.117204338,6.463850697,10.67136802,4.444744563,5.00948148,4.087375634,2.744013443,2.984283268,3.164050486,2.694880364,3.28513793,4.874570221,3.728728423,3.569792489,2.751331921,4.487063521,5.929648324,2.89668315,2.85446241,4.713666043,3.51844942,5.409412933,6.603378183,3.188002614,3.664263934,5.8377372,7.617050457,5.72103818,6.609715231,6.007505172,4.457852067,8.449812906,11.35922403,7.308552378,9.210357391,6.902184568,3.683224377,2.121801807,2.740980221,4.576342273,6.461008941,4.481702279,7.586843487,3.021361747,3.278683971,5.237625746,4.73792437,7.812417715,4.949783428,5.062226754,2.949598064,3.807308022,2.203591797
341,3.074058158,4.698720903,3.277792391,2.504281327,3.468375338,4.698720903,8.137391343,5.093096828,6.521541983,10.75060387,4.429276141,5.039454112,4.092324958,2.74734808,2.99450427,3.167104001,2.70317881,3.289386457,4.915912498,3.72631759,3.603909339,2.751623755,4.503219877,5.967065845,2.902231025,2.860504158,4.725422107,3.524896336,5.449280127,6.635829614,3.202273205,3.668272408,5.896945024,7.64469988,5.74101271,6.679076016,6.006396875,4.443185955,8.484167492,11.43290928,7.43755675,9.279099092,6.964173079,3.66537472,2.100775601,2.756114216,4.637319705,6.509844208,4.517429446,7.666571102,3.035476254,3.295192099,5.253165713,4.756250261,7.859630508,4.974727175,5.138182948,2.960471103,3.845910397,2.172266951
342,3.066262557,4.688417693,3.262370437,2.496240291,3.476453526,4.688417693,8.123043029,5.067152845,6.577244687,10.82011439,4.412703408,5.068505534,4.097092328,2.749631804,3.005241827,3.168956185,2.711170694,3.293053312,4.957223463,3.723210522,3.637801628,2.751319682,4.516607645,6.003900004,2.907685161,2.866078891,4.733039962,3.533737961,5.488851712,6.670454106,3.216280693,3.672903971,5.956430243,7.667760211,5.757722812,6.748811595,6.001215751,4.428368603,8.512375536,11.50287151,7.567635702,9.343248186,7.023272799,3.650124943,2.082100922,2.773122286,4.702689777,6.55631308,4.551880045,7.743819587,3.048803439,3.314534049,5.266085929,4.77285251,7.90067068,4.999220301,5.214714407,2.97123684,3.884948091,2.142877101
343,3.058471994,4.676649862,3.247263764,2.489814267,3.486276945,4.676649862,8.105554629,5.039942972,6.63095229,10.88139698,4.39547055,5.0968589,4.10175548,2.751290042,3.016392196,3.170059397,2.719014364,3.296426292,4.998240304,3.719666979,3.671535014,2.750657798,4.527883049,6.040374212,2.91314232,2.87139378,4.7377357,3.544480707,5.52800382,6.706090166,3.230027774,3.678140678,6.015827702,7.687291469,5.771870262,6.818258125,5.993068087,4.413582545,8.535957439,11.56920058,7.697264493,9.403527296,7.079915688,3.637084461,2.065617167,2.791614554,4.771055149,6.600552362,4.585186301,7.81855835,3.061505353,3.336086572,5.277048572,4.788228006,7.936795069,5.023341638,5.29143493,2.981886837,3.923958725,2.114927625
344,3.050962732,4.663998503,3.232581646,2.484502676,3.497369456,4.663998503,8.086164965,5.012037795,6.682658275,10.93594903,4.378021754,5.124737365,4.106392151,2.752748215,3.027851635,3.170865997,2.72686817,3.299793193,5.038700207,3.715946723,3.705175155,2.749876201,4.53770231,6.076711881,2.918699265,2.876655996,4.740725414,3.556630988,5.56661258,6.741576298,3.243517146,3.683964581,6.074772249,7.704353672,5.784156834,6.886751764,5.983060173,4.39901031,8.556433602,11.63198638,7.824918382,9.460659045,7.134533707,3.625862692,2.051163732,2.811201142,4.841018481,6.642698857,4.617480441,7.890756797,3.073744049,3.359226423,5.286715821,4.80287364,7.969260513,5.047170015,5.367958318,2.992412656,3.962479918,2.087923899
345,3.044011035,4.651044707,3.218433358,2.479804937,3.509254921,4.651044707,8.066112858,4.984007896,6.732356122,10.98526792,4.360801207,5.152364082,4.111080076,2.75443175,3.039516402,3.171828344,2.73489046,3.303441811,5.078340362,3.712309514,3.738787707,2.74921299,4.54672165,6.113136423,2.924452761,2.882072712,4.743225196,3.569695214,5.604554123,6.775751011,3.256751508,3.690357735,6.132898729,7.72000684,5.795284304,6.953628666,5.972298296,4.384834433,8.575324426,11.69131876,7.949072626,9.515366056,7.187558816,3.616069049,2.038580016,2.831492173,4.91118243,6.68288937,4.648894689,7.960384335,3.085681576,3.383330352,5.295749856,4.817286301,7.99932385,5.070784263,5.443898369,3.002805859,4.00004929,2.061371302
346,3.037893169,4.63836957,3.204928175,2.475220472,3.5214572,4.63836957,8.046637128,4.956423862,6.780039315,11.03085105,4.344253094,5.179962206,4.115896991,2.75676607,3.051282753,3.173398796,2.743239583,3.307659942,5.116897955,3.709015114,3.772438327,2.748906262,4.555597291,6.149871248,2.930499569,2.887851099,4.74645114,3.583179798,5.64170458,6.80745281,3.269733556,3.697302193,6.189841989,7.73531099,5.805954447,7.018224989,5.961888744,4.371237445,8.594150313,11.7472876,8.068202484,9.568370952,7.239422976,3.60731295,2.027705414,2.852097768,4.980149658,6.721260706,4.679561273,8.027410371,3.097479988,3.407775113,5.304812856,4.831962881,8.028241918,5.094263213,5.518868882,3.01305801,4.036204461,2.034775211
347,3.032885396,4.626554183,3.192175373,2.470248699,3.533500155,4.626554183,8.028976597,4.929856276,6.825701333,11.07419581,4.328821601,5.207754891,4.120920633,2.760176599,3.063046946,3.176029714,2.752073889,3.312735382,5.154110174,3.706323283,3.806192673,2.749194116,4.564985455,6.187139769,2.936936452,2.89419833,4.751619337,3.596591153,5.677940082,6.835520202,3.282465989,3.704780008,6.245236877,7.751326142,5.816869038,7.079876889,5.952937805,4.358401878,8.614431662,11.79998278,8.180783215,9.620396358,7.290558148,3.599203809,2.018379324,2.87262805,5.046522821,6.757949669,4.709612418,8.091804312,3.109301336,3.431937457,5.314566999,4.847400269,8.057271554,5.117685696,5.592483657,3.023160671,4.070483052,2.007641003
348,3.029263983,4.61617964,3.180284225,2.46438904,3.544907647,4.61617964,8.014370087,4.904875722,6.869335661,11.11679958,4.314950917,5.235965291,4.126228737,2.765088763,3.07470524,3.180173456,2.761551726,3.318955929,5.189714206,3.704493782,3.840116401,2.750314648,4.575542364,6.225165397,2.943860175,2.901321574,4.759945881,3.609435691,5.713136758,6.858791694,3.294951503,3.712773235,6.298718238,7.769112313,5.828729854,7.137920523,5.946551768,4.346510264,8.637688876,11.84949415,8.285290076,9.672164897,7.341396292,3.591351042,2.010441143,2.892693142,5.10890458,6.793093063,4.739180349,8.153535565,3.121307671,3.455194136,5.325674465,4.864095356,8.087669596,5.141130541,5.664356493,3.033105404,4.102422681,1.979474056
349,3.027305192,4.607827034,3.169364009,2.457140914,3.555203538,4.607827034,8.004056418,4.882052785,6.910935778,11.16015975,4.303085225,5.264816561,4.131899039,2.771927985,3.086153891,3.186282383,2.771831444,3.326609378,5.22344724,3.703786374,3.87427517,2.752505958,4.58792424,6.264171544,2.9513675,2.909428006,4.772646863,3.621219825,5.747170739,6.876105791,3.307192797,3.721263925,6.34992092,7.789729523,5.842238668,7.191692046,5.943836921,4.335745136,8.665442355,11.8959116,8.380198326,9.724399191,7.392369369,3.583364066,2.003730269,2.911903165,5.165897594,6.826827693,4.768397293,8.212573536,3.133661045,3.476921904,5.338797433,4.882545031,8.120692883,5.16467658,5.734101189,3.042883772,4.13156097,1.949779747
350,3.027285288,4.602077458,3.159523997,2.448003742,3.563911689,4.602077458,7.999274411,4.86195805,6.950495166,11.20577372,4.293668714,5.294531854,4.138009275,2.781119689,3.097289158,3.194808853,2.78307139,3.335983525,5.255046462,3.704460818,3.908734636,2.756006143,4.602787305,6.30438162,2.95955519,2.918724795,4.790938378,3.631449965,5.779918156,6.886301,3.319192568,3.730234134,6.398479768,7.81423779,5.858097256,7.240527616,5.945899552,4.326289026,8.6992125,11.93932499,8.463983223,9.777821865,7.443909339,3.574852296,1.998086097,2.929868244,5.216104521,6.859290362,4.797395476,8.268887633,3.146523509,3.496497512,5.354598083,4.903246186,8.157598251,5.188402644,5.801331545,3.052487336,4.157435537,1.918063453
351,3.027629016,4.595299619,3.14896755,2.437111136,3.572193568,4.595299619,7.995913501,4.842378205,6.984992806,11.24293757,4.285173002,5.324131037,4.143265869,2.791160694,3.108549778,3.203233663,2.793824813,3.345593791,5.284427981,3.706146929,3.942512075,2.758849759,4.615429415,6.342217155,2.967268803,2.927560078,4.807953525,3.640571765,5.811604524,6.888617139,3.330858221,3.735992935,6.444584676,7.836739595,5.872374067,7.285093591,5.945615854,4.317120454,8.729178419,11.97617413,8.538291556,9.825879657,7.492636362,3.567495053,1.99327737,2.946315014,5.262915634,6.888419853,4.825013593,8.319882738,3.159123267,3.513990121,5.37035809,4.923207429,8.193608431,5.211029716,5.865714685,3.061000846,4.180696778,1.881973672
352,3.02685387,4.584137707,3.136227155,2.425113244,3.58145135,4.584137707,7.989538597,4.821027128,7.012169219,11.26198212,4.275972379,5.352622021,4.146618534,2.800459115,3.120389733,3.20917933,2.802844284,3.354019077,5.311828382,3.708293829,3.974805284,2.759299848,4.621603986,6.374756132,2.973538722,2.934463525,4.817220025,3.649482096,5.842539368,6.88379162,3.342109122,3.735802861,6.488792111,7.851653316,5.881357747,7.326649125,5.936451296,4.307276055,8.746317148,12.00371817,8.606053774,9.862893681,7.535559293,3.562978314,1.989308496,2.961467169,5.310431562,6.912545893,4.850245135,8.363680003,3.170720798,3.53012995,5.383319077,4.93964033,8.223768861,5.231522449,5.927435778,3.067752172,4.202355334,1.840297906
353,3.025375236,4.569586039,3.12190578,2.412284288,3.591569952,4.569586039,7.980901725,4.798366186,7.033160204,11.26595681,4.266365039,5.380210029,4.148509944,2.809307317,3.132728148,3.213310787,2.810587132,3.361642394,5.337465574,3.710890243,4.0059507,2.757937238,4.62265058,6.403206643,2.978738947,2.939914611,4.820545903,3.6583642,5.872724828,6.872909337,3.352965912,3.731076155,6.531286779,7.860512815,5.886080375,7.365419577,5.92039608,4.297025529,8.753345981,12.02327594,8.66767063,9.890898117,7.573693138,3.560921472,1.986372376,2.975680408,5.358320506,6.932391709,4.873454515,8.401323237,3.181526564,3.545285344,5.394083143,4.953346221,8.249070442,5.250325175,5.986885691,3.073097564,4.22248919,1.794250044
354,3.023608501,4.552638935,3.106606392,2.398898492,3.60243429,4.552638935,7.970754916,4.774856749,7.04910156,11.25791109,4.256649175,5.407100283,4.149382771,2.817997669,3.145484146,3.216292969,2.817510691,3.368846756,5.361557462,3.713924893,4.036284763,2.755342755,4.619908761,6.428776779,2.98324348,2.944392808,4.819739182,3.667401319,5.902163043,6.857055185,3.36344923,3.72322506,6.572253386,7.864851957,5.887574026,7.4016303,5.899440404,4.286638581,8.752982212,12.03616627,8.723542876,9.911927146,7.608052904,3.560943923,1.98466191,2.989310433,5.406250664,6.948680529,4.895006146,8.433856247,3.191751031,3.559824648,5.403252389,4.965126433,8.270504075,5.267882225,6.044455291,3.077393271,4.241176332,1.745043973
355,3.021969051,4.534290711,3.09093196,2.385230077,3.613929283,4.534290711,7.959850198,4.750960182,7.061129084,11.24089441,4.247122979,5.433498006,4.149679688,2.826822537,3.158576852,3.218790811,2.824072292,3.376015174,5.384321954,3.717386502,4.066143909,2.752097227,4.614718091,6.452674635,2.987426321,2.948377591,4.816607885,3.676776696,5.930856156,6.837314059,3.373579716,3.713661818,6.61187664,7.866204606,5.886870778,7.435506652,5.87557447,4.276384911,8.747943135,12.043708,8.774071264,9.92801495,7.639653598,3.56266506,1.984369997,3.002712945,5.453890234,6.962135578,4.915264444,8.462322844,3.201604661,3.574116204,5.411428912,4.975782297,8.289060661,5.284637933,6.100535443,3.08099554,4.258494747,1.693893583
356,3.020872274,4.515535686,3.075485452,2.371553266,3.625939847,4.515535686,7.9489396,4.727137854,7.070378576,11.21795621,4.238084645,5.45960842,4.149843368,2.836074289,3.171925389,3.221469247,2.830729267,3.383530662,5.405976956,3.721263794,4.095864577,2.74878148,4.608418134,6.476108302,2.991661471,2.952348432,4.812960036,3.686673573,5.958806306,6.814770853,3.383378011,3.703798671,6.650341246,7.866104624,5.885002707,7.467273987,5.850788478,4.266534221,8.740946043,12.04721998,8.819656547,9.941195711,7.669510225,3.565704279,1.985689538,3.016243644,5.500907416,6.973480084,4.934593822,8.487766836,3.211297921,3.588528357,5.419214812,4.986115146,8.305731102,5.30103663,6.155517015,3.084260621,4.27452242,1.642012761
357,3.020733556,4.497368177,3.060869834,2.358142281,3.638350899,4.497368177,7.938775151,4.703851133,7.077985834,11.19214595,4.229832367,5.485636749,4.150316483,2.846045291,3.185448881,3.224993212,2.837938947,3.391776233,5.426740375,3.725545492,4.125783203,2.745976341,4.602348452,6.500285873,2.996322929,2.956784805,4.810603659,3.697275193,5.986015635,6.790510463,3.392864755,3.695047861,6.687831911,7.866085876,5.883001889,7.497157662,5.827072628,4.257356215,8.734708231,12.04802104,8.860699477,9.953503609,7.698637793,3.569680973,1.988813433,3.030258233,5.546970409,6.983437274,4.953358694,8.511232032,3.221041272,3.603429452,5.427212189,4.99692631,8.321506298,5.317522648,6.209790873,3.087544762,4.289337338,1.590615395
358,3.021968283,4.480782501,3.047688076,2.345271346,3.651047358,4.480782501,7.93010888,4.681561386,7.085086656,11.16651306,4.222664336,5.511788216,4.151541706,2.857027911,3.199066451,3.23002764,2.846158665,3.401134898,5.446830118,3.73022032,4.156236227,2.744262638,4.597848608,6.52641544,3.001784698,2.962166185,4.811346776,3.708764796,6.012486282,6.765617783,3.402060588,3.688821633,6.724533343,7.867682225,5.881900402,7.525383032,5.806417121,4.249120593,8.731946992,12.04743001,8.897600806,9.966972825,7.728051308,3.574214537,1.993934581,3.045112411,5.591747411,6.992730373,4.971923474,8.53376224,3.23104518,3.619187831,5.436023141,5.009017122,8.337377151,5.33454032,6.263747884,3.091204212,4.303017486,1.540915373
359,3.024991842,4.466772978,3.036543144,2.333214682,3.663914139,4.466772978,7.923692815,4.660729981,7.09281684,11.14410701,4.216878746,5.538268042,4.15396171,2.869314515,3.212697225,3.237237467,2.855845752,3.411989672,5.466464091,3.735277002,4.187560086,2.744221198,4.596258165,6.555705096,3.008420776,2.968972044,4.816997411,3.721325627,6.038220389,6.741177708,3.41098615,3.686532226,6.760630247,7.872427535,5.882730322,7.552175453,5.790812157,4.242097059,8.735379619,12.04676574,8.930761287,9.983637542,7.758765776,3.578924366,2.001245883,3.06116188,5.634906621,7.002082608,4.990652576,8.556401269,3.241520108,3.63617184,5.446249767,5.023188911,8.354334562,5.352533977,6.317778915,3.095595219,4.315640851,1.494126583
360,3.030219621,4.456333924,3.028038007,2.322246512,3.676836161,4.456333924,7.920278985,4.641818286,7.102312186,11.12797723,4.21277379,5.56528145,4.158019167,2.883197472,3.226260326,3.247287627,2.867457539,3.424723566,5.485860202,3.740704259,4.220091217,2.746432846,4.598916686,6.589362933,3.016605166,2.977681857,4.829363589,3.735140927,6.063220096,6.718275133,3.419662081,3.689591885,6.79630733,7.881855669,5.886523727,7.57776028,5.782247937,4.236555313,8.747723407,12.04734706,8.960581671,10.00553194,7.791796204,3.583429855,2.010940238,3.078762341,5.676116239,7.012217207,5.009910415,8.580192929,3.25267652,3.654749822,5.458494168,5.040243011,8.373369432,5.371947951,6.372274831,3.101074032,4.327285419,1.451462914
361,3.038067005,4.450459658,3.022775632,2.312641059,3.689698341,4.450459658,7.920619419,4.625287668,7.11470849,11.12117318,4.210647662,5.593033664,4.164156751,2.898969147,3.239674878,3.260843055,2.881451359,3.439719593,5.505236357,3.746490816,4.254166059,2.751478412,4.607163733,6.628597043,3.026711867,2.988775096,4.850253331,3.750393938,6.087487545,6.697994953,3.428109022,3.699412851,6.831749298,7.897500491,5.894312691,7.60236287,5.782714661,4.232765059,8.77169565,12.05049281,8.987462712,10.0346902,7.828157598,3.587350398,2.023210547,3.098269496,5.715044462,7.023857396,5.030061404,8.606181028,3.264724881,3.67529012,5.473358442,5.060980752,8.395472662,5.393226575,6.4276265,3.1079969,4.338029177,1.414138253
362,3.048949381,4.450144497,3.021358987,2.304672545,3.702385595,4.450144497,7.925466147,4.611599495,7.131141552,11.1267443,4.210798553,5.621729905,4.172817133,2.916921909,3.252860004,3.278568684,2.898284544,3.457360766,5.524810464,3.752625396,4.290121049,2.759938721,4.622338871,6.67461552,3.03911488,3.002731236,4.881474663,3.767267903,6.111024875,6.681422062,3.436347612,3.717407368,6.867140859,7.920895865,5.907129293,7.626208578,5.794202529,4.230995998,8.810013641,12.05752183,9.011805161,10.07314651,7.868864966,3.590305389,2.038249709,3.120039044,5.75135949,7.037726401,5.051469958,8.635409375,3.277875655,3.69816108,5.491444687,5.086203467,8.421635153,5.41681418,6.484224788,3.11672007,4.347950109,1.383366489
