wl,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7,Y_8,Y_9,Y_10,Y_11,Y_12,Y_13,Y_14,Y_15,Y_16,Y_17,Y_18,Y_19,Y_20,Y_21,Y_22,Y_23,Y_24,Y_25,Y_26,Y_100,Y_101,Y_102,Y_103,Y_104,Y_105,Y_106,Y_107,Y_108,Y_109,Y_110,Y_111,Y_112,Y_113,Y_114,Y_115,Y_116,Y_117,Y_118,Y_119,Y_120,Y_121,Y_122,Y_123,Y_124,Y_125,Y_126,Y_127,Y_128,Y_129,Y_500,Y_501,Y_502,Y_503,Y_504,Y_505,Y_506,Y_507,Y_508,Y_509,Y_510,Y_511,Y_512,Y_514,Y_515,Y_517,Y_518,Y_519,Y_520,Y_521,Y_522,Y_142,W_525,W_526,W_527,W_528,W_529,W_530,W_531,W_532,W_533,W_534,W_535,W_536,W_537,W_538,W_539,W_540,W_541,W_542,W_543,W_544,W_545,W_546,W_547,W_548,W_27,W_29,W_30,W_32,W_33,W_34,W_130,W_131,W_132,W_133,W_134,W_135,W_136,W_137,W_138,W_139,W_140,W_141,F_27657_A,F_27657_S,F_27653_A,F_27653103_A,F_27653101_A,F_27653102_A,F_27656_A,F_RD20011100_A,F_RD20011_A,F_RD20011_C,F_27631_A,F_27631_S,F_27632_AWHITE,F_27632_A.YELL,F_27634_A,F_27635_K,F_27635_C,F_27635_P,F_27636_A,F_27636_X,F_27633_A,F_27638_A,F_27639_W,F_27639_P,F_27640_A,F_27641_A,F_27642_P,F_27642_Y,F_27644_S,F_27644_A,F_27643_A,F_27645_P,F_27645_R,F_27645_A,F_27648_A,F_27649_P,F_27649_W,F_27650_A,F_27651_A,F_27685_A,F_RD20014_A,F_RD20014_J,F_27658_A,F_27659_K,F_27659_P,F_27659_A,F_27661_A,F_27662_K,F_27663_A,F_27664_A,F_27665_A,F_27666_A,F_27666_I,F_27668_S,F_27669_A,F_27670_S,F_27671_A,F_27672_A,F_27673_A,F_27673_S,F_27674_Y,F_27674_E,F_27674_A,F_27680_A,F_27681_A,F_27682_K,F_27682_P,F_27683_A,F_27683_W,F_27683_Y,F_27688_Z,F_27688_A,F_27688_K,F_27688_P,F_27688_S
310,5.595451391,5.242556121,5.566101314,5.278628432,5.372064777,5.246006811,5.065564124,7.357082233,5.585304663,5.07032506,5.135846555,5.103922209,5.616451939,5.241774093,5.363248627,5.437254838,5.615281608,5.507789994,5.516940634,5.540842649,5.160190199,5.137493117,5.098344499,9.538356317,5.859668422,5.755907006,2.820199654,9.183749676,6.012569619,10.25829364,7.047527417,4.428736715,8.977238389,2.055310442,2.110199882,1.639163281,7.698550847,3.421154814,5.935927385,1.831366552,2.534249106,10.89176228,3.073196635,2.283410513,8.175833131,3.021593505,3.057289173,7.858302505,4.496210118,4.565789037,3.380014751,4.861793551,2.481664719,10.42628836,5.485178709,2.53510388,5.861046895,7.233487142,10.08576325,8.131084003,4.719680848,6.493185009,4.921914877,2.250573997,2.088845998,4.747700374,7.254709854,7.775974286,15.11865546,3.654406293,3.723857919,12.75566002,5.504516559,4.5744985,5.900602518,4.783481817,12.48138668,6.649966735,3.228298037,3.562592333,2.866525531,1.535825081,1.57767195,1.907597113,1.915282682,3.1600831,1.748159677,4.24401431,9.038054355,7.054176296,10.76868086,2.230757335,4.546668024,3.456494616,2.740682452,3.673982983,3.627454598,3.745893775,7.348310224,5.453260752,3.257019809,5.886933686,6.275823079,5.193432065,5.232691003,5.797755117,5.690931293,5.338553958,2.771059361,9.331593582,3.415172253,4.106379798,2.124263264,6.13918276,3.442723375,3.7515632,9.786599268,1.786635205,4.873646824,5.705703667,0.898692203,2.658949869,1.513760008,0,0.229162278,1.846410452,0.475255051,0,0.284850954,0.038450595,0.47945186,3.09080283,2.445207483,3.783093889,3.773195787,1.26394685,2.260322359,3.163736387,1.617170421,1.358009191,1.821901033,0.51776055,1.214207974,1.177859709,2.635754842,0.653210726,2.980467456,0,0.180664017,1.00974739,0.658866747,3.134049264,1.091537831,0.8114965,0.719534244,2.406017165,12.45921301,1.395945078,1.181433971,4.081389013,35.74611843,1.355640487,1.297535276,12.1186716,3.319083491,2.254798783,1.75533123,103.107433,1.756631889,2.157810208,2.881392939,1.898124998,0.964953407,0.078289148,2.779127839,1.324555308,3.080049335,3.521398208,1.043059355,2.556662217,3.367353722,2.275739577,2.051506263,1.887689064,40.92786763,5.527197956,5.185437418,3.432138534,2.378904279,1.203183421,1.005161732,2.220060024,18.33476674,5.606724744,3.140327658
311,5.576890786,5.254764121,5.594880562,5.26903157,5.358259861,5.258427135,5.076096455,7.32862232,5.615060286,5.073031143,5.136034949,5.107059664,5.59004437,5.25397116,5.376546142,5.452034001,5.646554914,5.533612676,5.541567019,5.516280135,5.168235805,5.13424533,5.097153725,9.453810114,5.877302439,5.777939913,2.85271701,9.145729904,6.001910354,10.25258203,6.998233043,4.434000078,9.007155261,2.083846379,2.142625206,1.65521823,7.680272867,3.40855233,5.947935269,1.842671784,2.541004736,10.85283426,3.103774516,2.297839768,8.121699581,3.0649578,3.065032947,7.809752859,4.497341232,4.555421005,3.377313757,4.841759183,2.476090591,10.44324349,5.507494867,2.538961998,5.857383258,7.215134132,10.07259083,8.092277652,4.708618685,6.500501557,4.957653809,2.28473083,2.112253178,4.746243811,7.208066464,7.726732326,15.09526445,3.651169668,3.725036961,12.74593206,5.518911482,4.549488508,5.880641783,4.790309072,12.47242289,6.635055176,3.254633025,3.585762004,2.921920029,1.60517035,1.658791493,1.991651823,1.987809139,3.279342215,1.895641094,4.24221675,9.100152425,7.088756609,10.69468012,2.222256482,4.541961337,3.460758324,2.737569842,3.654192308,3.619281115,3.747271863,7.371804978,5.462797317,3.252595216,5.910862926,6.260025676,5.255861671,5.294383574,5.780216881,5.675780441,5.364775124,2.780288281,9.285127844,3.406181693,4.126243967,2.146920463,6.141297181,3.444865289,3.776111898,9.809971325,1.783049066,4.894719845,5.731391129,0.797733282,2.630087359,1.478306323,0,0.21546934,1.808780389,0.457852855,0,0.335753741,0.037903651,0.386373717,3.079690332,2.413431829,3.756035331,3.731329743,1.245210167,2.225711279,3.148031873,1.577203617,1.358198902,1.755876748,0.533272487,1.230709579,1.184953834,2.715511389,0.672117144,2.946903619,0,0.169760006,0.965772337,0.629176237,2.95756639,1.064825826,0.791245419,0.667770903,2.374580228,12.44071031,1.390672153,1.131505041,4.085188657,36.215378,1.355255507,1.282382757,12.4070482,3.391734453,2.221723654,1.722851231,103.4250554,1.750811769,2.154447436,2.857676423,1.893591031,0.941213333,0.069968018,2.765248988,1.29581432,2.919155596,3.476631402,0.952067411,2.524935157,3.298274355,2.246603188,2.032874417,1.857941327,41.37776306,5.466272132,5.141285635,3.394048473,2.339951174,1.181759085,1.008281889,2.159375908,18.79841875,5.623661913,3.140355767
312,5.558626002,5.267252677,5.624149609,5.260471615,5.346205855,5.271110963,5.08706611,7.300140375,5.645322225,5.076172478,5.136970211,5.111149609,5.564354357,5.266432907,5.389337222,5.466308161,5.678363806,5.559868453,5.566735011,5.49332403,5.176478102,5.131859567,5.096805029,9.36988654,5.894387049,5.799290627,2.884068671,9.107902294,5.990797564,10.24676907,6.949288355,4.438397975,9.035424833,2.111241364,2.17373114,1.67047776,7.661337009,3.39566588,5.958950458,1.853246415,2.54734898,10.81349941,3.132983101,2.311506743,8.06804664,3.105936257,3.071937493,7.761478724,4.498069631,4.544571146,3.374462848,4.821452175,2.470310193,10.45898476,5.528571759,2.542409427,5.853342059,7.196546382,10.05905736,8.053928191,4.697096225,6.506762475,4.991930348,2.317594788,2.13455753,4.74407042,7.161626234,7.677677048,15.07131814,3.647236238,3.72541931,12.73640902,5.532893466,4.524613005,5.860771403,4.796833892,12.46366674,6.619951451,3.280763922,3.608396346,2.97636926,1.673279452,1.73845884,2.074667069,2.059893672,3.397838177,2.043020359,4.239587644,9.161161641,7.122355492,10.62110054,2.213584236,4.536466768,3.464261366,2.734054231,3.634151446,3.610483576,3.747686933,7.394314192,5.471890554,3.247805332,5.934013197,6.245062252,5.319734694,5.357576976,5.763134787,5.661018926,5.392529256,2.788695573,9.238804909,3.396842238,4.144958455,2.168232262,6.142796537,3.4460899,3.799460082,9.832567404,1.779323529,4.915127784,5.756283703,0.700190374,2.601796699,1.444336616,0,0.201639228,1.772553915,0.440455265,0,0.389919524,0.038855828,0.297393059,3.06839698,2.381265737,3.728362989,3.690693198,1.226259492,2.191696958,3.131927106,1.537757374,1.358277652,1.698426444,0.548607431,1.246049313,1.191415776,2.793740706,0.690074941,2.915102945,0,0.15905224,0.922983133,0.602261829,2.794452913,1.039509606,0.770553744,0.617310985,2.346114015,12.43139761,1.385123541,1.084400112,4.087538847,36.6754956,1.355516155,1.267023483,12.68646475,3.465993031,2.188690931,1.690375787,103.7427894,1.744688649,2.15097927,2.834025551,1.888567828,0.918406963,0.061764787,2.751337707,1.268164541,2.766883694,3.432811314,0.863165543,2.494506492,3.231352173,2.217601828,2.014298497,1.828624576,41.81951483,5.406660401,5.097634242,3.3576529,2.301231551,1.160571112,1.010892773,2.099403154,19.24718751,5.639549829,3.139210566
313,5.540690899,5.280020337,5.653934787,5.25290099,5.335843848,5.284060439,5.098446914,7.271656001,5.676117706,5.079735598,5.13862838,5.116173891,5.539406455,5.279160451,5.40164417,5.480086897,5.710736926,5.58658091,5.592460408,5.471906593,5.184914143,5.130313306,5.097278931,9.286625917,5.910913314,5.81995466,2.914271863,9.070320934,5.979250369,10.24088305,6.900680462,4.441962336,9.062093847,2.137535765,2.203544809,1.68496948,7.641766028,3.382541777,5.969011636,1.863121758,2.55330049,10.77378033,3.160851074,2.324446353,8.014887718,3.144664035,3.078019242,7.713492309,4.498397895,4.533255298,3.371461805,4.800900064,2.464357406,10.4735478,5.548460177,2.545451341,5.848955411,7.177761003,10.04519864,8.01602678,4.685128071,6.512006208,5.024785804,2.349199754,2.155790421,4.741204669,7.115391417,7.628815641,15.04684629,3.642627971,3.725027455,12.72708822,5.546507136,4.499908817,5.84103426,4.803069009,12.45511496,6.604692616,3.306637975,3.630451027,3.029790454,1.740057304,1.816570565,2.156520458,2.131418631,3.515383621,2.190008817,4.236188778,9.221095419,7.154986685,10.54792217,2.204780948,4.530245337,3.467052625,2.730167478,3.613899415,3.601099369,3.747173702,7.41584924,5.48055249,3.242698078,5.956419092,6.230807391,5.384866413,5.422095536,5.746556502,5.646688086,5.421627015,2.796303974,9.192642823,3.387179922,4.162559999,2.188248776,6.143762025,3.446429787,3.821632838,9.854387112,1.775482419,4.934899745,5.780415834,0.606477854,2.574058082,1.411787621,0,0.187752589,1.737683865,0.423158456,0,0.447012178,0.041302263,0.212826993,3.056933396,2.348934333,3.70031192,3.651209032,1.20710804,2.158288864,3.115496456,1.498883348,1.358239774,1.649569375,0.563702447,1.260306989,1.197384441,2.870331191,0.707100975,2.885257417,0,0.148614014,0.881410024,0.577865954,2.645118653,1.015555612,0.749572003,0.568146282,2.320666383,12.4314108,1.379296417,1.040301497,4.088540136,37.12605891,1.356518699,1.251578726,12.95721782,3.541663176,2.155819671,1.658097541,104.0607323,1.738306801,2.14740751,2.810508737,1.883078196,0.896488654,0.053634975,2.737395761,1.241523153,2.623678459,3.389927768,0.776638511,2.465284223,3.166846372,2.188820919,1.995846318,1.799777307,42.25265388,5.34842485,5.054548855,3.322989879,2.262865389,1.139644001,1.01303034,2.04059653,19.68142012,5.654479688,3.136961452
314,5.523126795,5.293048194,5.684249382,5.246219723,5.327042063,5.297263382,5.110181314,7.243196739,5.707460467,5.083682633,5.140948182,5.122077048,5.515216759,5.29213991,5.413499725,5.493385866,5.743688705,5.613762005,5.618741001,5.45188434,5.19352759,5.129542583,5.098516129,9.204083003,5.926870029,5.839929718,2.943362712,9.033055684,5.967304244,10.23497281,6.852394595,4.444753157,9.087247145,2.162806945,2.232125568,1.698746372,7.621611467,3.369252273,5.978192448,1.872354362,2.558897255,10.73371705,3.187442437,2.336719468,7.962226278,3.181371972,3.083321971,7.665809465,4.498336821,4.521505592,3.368306939,4.78015299,2.458284372,10.48700039,5.567255428,2.548105003,5.84426885,7.158833729,10.03107697,7.978561101,4.672746773,6.516302587,5.056297814,2.379615128,2.176014834,4.737697391,7.069367196,7.580159924,15.02189988,3.637392757,3.72391399,12.71795564,5.559816108,4.475423957,5.821484544,4.809036182,12.44675253,6.589336472,3.332163375,3.651852367,3.082053945,1.805367703,1.892978982,2.237024635,2.202192374,3.631673124,2.336126368,4.232123118,9.279975924,7.186676762,10.47511285,2.195906327,4.523399435,3.469216015,2.725962226,3.593499976,3.591195343,3.745803213,7.436438074,5.488805158,3.237351525,5.978140794,6.217049237,5.450909628,5.487607866,5.730545531,5.632843233,5.451718937,2.803162182,9.146671119,3.377238218,4.179121347,2.20706652,6.14431902,3.445950802,3.842683146,9.875436969,1.771562889,4.954086434,5.803847598,0.517387617,2.546839103,1.380557852,0,0.173908266,1.70409139,0.406079478,0,0.506391254,0.045250238,0.13327002,3.045317592,2.316959522,3.672392472,3.612757379,1.187814912,2.125491767,3.098869302,1.460713308,1.358108322,1.609288268,0.578518545,1.273685773,1.203147749,2.945166824,0.723253299,2.857739144,0,0.138559701,0.841153331,0.555590347,2.510195171,0.992919294,0.728636551,0.520267584,2.298327558,12.44090619,1.373219263,0.999563606,4.088399045,37.56597977,1.358453592,1.236210579,13.21967892,3.618217848,2.123317969,1.626418987,104.3790969,1.731750305,2.143741154,2.787274887,1.877181192,0.875361619,0.045542994,2.723436979,1.215750879,2.490318296,3.347955869,0.693068247,2.437105438,3.105304536,2.1603979,1.977631559,1.771442715,42.67597915,5.2916865,5.012154756,3.290112588,2.225075853,1.119003338,1.014764607,1.983851643,20.1016679,5.668628104,3.133755944
315,5.505935293,5.306322917,5.715079997,5.240392707,5.319750581,5.310708434,5.122248028,7.214766197,5.739336656,5.087996162,5.14390336,5.128832068,5.491775372,5.305359531,5.424909343,5.506208772,5.777204552,5.641399783,5.645560725,5.433206174,5.202308445,5.129517679,5.100487806,9.122263699,5.942256814,5.859218367,2.971353484,8.99611161,5.954969476,10.22905105,6.804430651,4.446788414,9.110908093,2.187078798,2.259495138,1.711824739,7.600892913,3.35581173,5.986515289,1.880959849,2.564152062,10.69331994,3.212780993,2.348341994,7.910052285,3.216117753,3.087865069,7.618431347,4.497892424,4.509332432,3.364995369,4.75922518,2.452100955,10.49936297,5.584985843,2.550379161,5.839288396,7.139774202,10.01670869,7.941529365,4.659964459,6.51967115,5.086489353,2.408864348,2.195251515,4.733566024,7.023555356,7.531712396,14.99649131,3.63154798,3.72209963,12.70900263,5.57282944,4.451162389,5.802125387,4.814740968,12.43857061,6.573894471,3.357315496,3.672582217,3.133132171,1.869188969,1.967660951,2.316142607,2.272170469,3.746635748,2.481256638,4.227414893,9.337807696,7.217433644,10.40266468,2.186970237,4.515953591,3.470772747,2.721450486,3.572967496,3.58078961,3.743599446,7.456091654,5.496654476,3.231782914,5.999193743,6.203734331,5.517758503,5.55401229,5.715108716,5.619490495,5.482701407,2.809287326,9.100896456,3.367027366,4.194666021,2.224715503,6.14449157,3.444674696,3.862629321,9.895721745,1.767572185,4.972700903,5.826594488,0.433163449,2.52013262,1.350625467,0,0.160109518,1.671755848,0.389221599,0,0.567858397,0.050709703,0.05889883,3.033553841,2.285543923,3.644789867,3.575313336,1.168414605,2.09329952,3.082079867,1.423302429,1.357906964,1.577554652,0.593083085,1.2862738,1.208806723,3.018258854,0.738562342,2.832664706,0,0.128911207,0.802262044,0.535355055,2.389807589,0.971596407,0.707873265,0.473674186,2.279123854,12.45988165,1.366915969,0.962297553,4.08718619,37.99477366,1.361381232,1.220934968,13.47386972,3.695420877,2.091240548,1.595479303,104.697961,1.725044695,2.139985679,2.764378039,1.870902702,0.854991579,0.037501665,2.709470309,1.190812813,2.367009249,3.306884379,0.612650021,2.409924346,3.046918791,2.132361432,1.959679687,1.743618203,43.08896922,5.236482054,4.97048923,3.259026888,2.18792838,1.098647765,1.016118866,1.929457309,20.50804899,5.682051461,3.129646985
316,5.489117996,5.319831171,5.746413234,5.235384833,5.313919481,5.324384236,5.134625776,7.186367984,5.771732422,5.092658763,5.14746766,5.136411937,5.469072394,5.318807557,5.435878479,5.518559317,5.811269878,5.669482287,5.672903511,5.415821,5.21124671,5.130208876,5.103165147,9.041173907,5.957073288,5.877823175,2.998256445,8.959493773,5.942256352,10.22313045,6.756788529,4.448086085,9.133100059,2.210375216,2.285675241,1.724220882,7.579629955,3.342234509,5.994002552,1.888953842,2.569077694,10.65259935,3.236890541,2.359329838,7.858355704,3.248959063,3.091667924,7.571359106,4.497070721,4.496746224,3.361524217,4.738130864,2.445817022,10.51065593,5.601679753,2.55228256,5.834020074,7.120592061,10.00211012,7.904929783,4.646793254,6.52213144,5.115383397,2.436970856,2.21352121,4.728828002,6.977957687,7.483475556,14.97063301,3.625111019,3.719605089,12.70022055,5.58555619,4.427128079,5.78295992,4.820188921,12.43056038,6.558378068,3.382069712,3.692622429,3.182997572,1.931499422,2.040593333,2.393837383,2.341308484,3.860200558,2.625283252,4.222088332,9.394595277,7.247265253,10.33056973,2.177982541,4.507932337,3.471744031,2.71664427,3.552316346,3.56990028,3.740586384,7.474820942,5.504106361,3.226009489,6.019593381,6.190809212,5.5853072,5.621207131,5.700252897,5.606636002,5.51447081,2.814696538,9.055325492,3.356557608,4.209217544,2.241225732,6.144303719,3.44262322,3.88148968,9.915246206,1.763517552,4.990756201,5.848671999,0.354049135,2.493931493,1.321968625,0,0.146359604,1.640656599,0.372588092,0,0.631215253,0.057690606,0,3.021646415,2.254890149,3.617689325,3.538851998,1.148941613,2.061705976,3.065162375,1.386705886,1.35765937,1.554340059,0.607423428,1.298159209,1.214462385,3.089618529,0.753058536,2.810150684,0,0.119690441,0.764785154,0.517080124,2.284081025,0.951582708,0.687408024,0.428365385,2.263081584,12.48833501,1.360410425,0.92861445,4.084972186,38.41195607,1.365362019,1.205767816,13.71981188,3.773036089,2.059642133,1.565417667,105.0174027,1.718215503,2.136146561,2.741872231,1.864268613,0.835344256,0.029523813,2.695504702,1.166674047,2.253957357,3.266702059,0.5355791,2.383695155,2.991881263,2.104740177,1.942016164,1.716301174,43.49110264,5.182848214,4.929589564,3.22973864,2.151488409,1.078575922,1.017116407,1.877702343,20.90068152,5.694806139,3.124687517
317,5.472676508,5.333559627,5.778235697,5.231160994,5.309498844,5.338279429,5.147293277,7.158005706,5.804633914,5.097653018,5.151614827,5.144789641,5.447097927,5.332472235,5.446412589,5.530441206,5.845870093,5.69799756,5.700753292,5.39967772,5.220332384,5.131586454,5.106519336,8.960819529,5.971319073,5.895746709,3.024083861,8.923207238,5.929175159,10.2172237,6.709468128,4.448664148,9.153846411,2.232720091,2.310687598,1.735951102,7.557842182,3.32853497,6.000676633,1.896351963,2.573686937,10.61156567,3.25979488,2.369698905,7.8071265,3.279953588,3.094749923,7.524593894,4.495877728,4.483757372,3.357890601,4.71688427,2.439442438,10.52089969,5.617365488,2.553823947,5.828469904,7.101296946,9.987297586,7.868760569,4.633245285,6.523702995,5.143002918,2.463958092,2.230844667,4.723500763,6.932575976,7.435451901,14.94433739,3.618099259,3.716451083,12.69160077,5.598005419,4.403324989,5.763991276,4.825385595,12.42271299,6.542798718,3.406401398,3.711954854,3.231622586,1.99227738,2.111752987,2.47007197,2.409561988,3.972296617,2.768089836,4.216167666,9.450343208,7.276179511,10.2588201,2.168953101,4.499360201,3.472151075,2.71155559,3.531560893,3.558545466,3.736788008,7.492636901,5.511166733,3.220048492,6.039355148,6.178220419,5.653449884,5.689090713,5.685984915,5.594285882,5.546923531,2.819406949,9.009964883,3.345839184,4.222799438,2.256627214,6.143779515,3.439818127,3.89928254,9.93401512,1.759406238,5.008265379,5.870095624,0.280288458,2.468228582,1.294565482,0,0.132661782,1.610773003,0.356182225,0,0.696263466,0.066202898,0,3.009599587,2.225200818,3.591276071,3.503348462,1.129430433,2.030704988,3.048151049,1.350978856,1.357389207,1.539616016,0.621566934,1.309430137,1.220215758,3.159257098,0.766772313,2.790313657,0,0.11091931,0.728771649,0.500685601,2.1931406,0.932873954,0.667366705,0.384340475,2.250227061,12.52626415,1.353726522,0.898625411,4.081827648,38.81704249,1.370456352,1.190725051,13.95752707,3.850827313,2.028577447,1.536373259,105.3374998,1.711288262,2.132229278,2.719811499,1.85730481,0.816385372,0.02162226,2.681549106,1.143299672,2.151368664,3.227397672,0.462050753,2.358372073,2.940384076,2.077562795,1.924666457,1.689489029,43.88185795,5.130821681,4.889493046,3.202253703,2.115821379,1.058786454,1.017780519,1.82887556,21.27968365,5.706948521,3.118930481
318,5.456612431,5.347494951,5.810533986,5.22768608,5.306438751,5.352382657,5.16022925,7.129682974,5.838027281,5.102961505,5.156318605,5.153938167,5.425842072,5.34634181,5.45651713,5.541858141,5.880990607,5.726933646,5.729094002,5.384725238,5.229555468,5.133620696,5.110521556,8.881206465,5.984993787,5.912991536,3.048847998,8.887257068,5.915736184,10.21134347,6.662469345,4.448540579,9.173170517,2.254137316,2.334553931,1.747031699,7.535549183,3.314727474,6.006559925,1.903169834,2.577992576,10.57022923,3.281517812,2.379465103,7.756354639,3.309159014,3.097130455,7.478136864,4.494319462,4.47037628,3.354091643,4.695499626,2.432987069,10.53011467,5.63207138,2.55501207,5.822643909,7.081898498,9.972287416,7.833019932,4.619332678,6.524405355,5.169370893,2.489849496,2.24724263,4.717601744,6.887412009,7.387643931,14.91761687,3.61053008,3.712658326,12.68313464,5.610186183,4.379757086,5.745222587,4.830336546,12.41501961,6.527167874,3.430285927,3.730561344,3.278979652,2.051501162,2.181116774,2.544809378,2.476886548,4.082852987,2.909560014,4.209677122,9.505056032,7.304184339,10.18740787,2.159891779,4.490261714,3.47201509,2.706196459,3.510715506,3.546743278,3.7322283,7.509550491,5.517841509,3.213917166,6.058494483,6.165914492,5.722080716,5.757561359,5.672311611,5.582446264,5.579955955,2.82343569,8.964821289,3.334882334,4.235435224,2.270949957,6.142943003,3.436281166,3.916026218,9.952033256,1.755245488,5.025241488,5.890880858,0.212125206,2.443016743,1.268394197,0,0.119019312,1.582084419,0.340007269,0,0.762804684,0.076256526,0,2.997417628,2.196678546,3.565735325,3.468777823,1.109915559,2.00029041,3.031080112,1.316176512,1.357120145,1.533354055,0.635540964,1.32017472,1.226167865,3.227185808,0.779734103,2.773270208,0,0.102619722,0.694270521,0.486091532,2.117111434,0.915465901,0.647875188,0.341598752,2.240586596,12.57366689,1.34688815,0.872441549,4.077823193,39.20954842,1.376724631,1.175822595,14.18703695,3.928558376,1.998101214,1.508485255,105.6583303,1.704288507,2.128239308,2.698249881,1.850037182,0.798080648,0.013809828,2.667612471,1.12065478,2.059449211,3.18895998,0.392260247,2.333909308,2.892619355,2.050857949,1.907656029,1.66317917,44.26071372,5.080439159,4.850236961,3.176577939,2.080992727,1.039278,1.018134495,1.783265776,21.64517349,5.718534988,3.11242882
319,5.440927369,5.361623811,5.843294706,5.224924984,5.304689283,5.366682559,5.173412415,7.101403394,5.871898673,5.108566803,5.16155274,5.163830501,5.405294931,5.360404528,5.466197555,5.552813825,5.91661683,5.756278589,5.757909573,5.370912457,5.238905965,5.136281884,5.115142991,8.802340618,5.998097051,5.929560223,3.072561123,8.851648327,5.901949715,10.20550244,6.615792078,4.447733356,9.191095743,2.274650784,2.357295963,1.757478976,7.512770544,3.300826382,6.011674824,1.909423076,2.582007397,10.52860043,3.302083136,2.388644339,7.706030086,3.336633026,3.098828908,7.431989169,4.492401937,4.456613354,3.350124462,4.673991162,2.426460781,10.53832127,5.645825759,2.555855674,5.816548111,7.062406355,9.957095933,7.797706085,4.60506756,6.524258062,5.194510294,2.514668509,2.262735846,4.711148381,6.842467574,7.340054144,14.89048385,3.602420865,3.708247533,12.67481353,5.622107542,4.356428333,5.726656984,4.835047328,12.4074714,6.511496991,3.453698674,3.748423751,3.325041209,2.109149089,2.248661554,2.618012613,2.543237734,4.191798732,3.049577412,4.202640932,9.55873829,7.331287659,10.11632514,2.150808439,4.480661406,3.471357283,2.700578888,3.489794554,3.534511829,3.726931241,7.525572675,5.524136607,3.207632752,6.077026829,6.153837969,5.791093861,5.826517394,5.659239828,5.571123277,5.613464466,2.826799891,8.919901366,3.323697299,4.247148427,2.28422397,6.14181823,3.43203409,3.931739029,9.969305382,1.751042547,5.041697578,5.911043194,0.149803162,2.418288838,1.243432927,0,0.105435452,1.554570206,0.324066495,0,0.830640551,0.087861441,0,2.985104812,2.169525949,3.541252309,3.435115179,1.090431489,1.970456095,3.013983787,1.282354031,1.356875851,1.535525704,0.649372878,1.330481097,1.232419728,3.293415908,0.791974339,2.759136916,0,0.094813584,0.66133076,0.473217963,2.056118647,0.899354305,0.629059348,0.300139511,2.234186505,12.63054111,1.339919199,0.850173977,4.073029435,39.58898934,1.384227255,1.161076375,14.40836319,4.005993106,1.968268158,1.481892834,105.9799721,1.697241768,2.124182126,2.677241414,1.842491613,0.780395806,0.006099341,2.653703745,1.098704464,1.978405039,3.151377745,0.326402852,2.310261069,2.848779226,2.024654301,1.891010345,1.637368999,44.62714849,5.031737348,4.811858597,3.152717207,2.047067892,1.020049204,1.018201624,1.741161805,21.9972692,5.729621923,3.105235476
