wl,F_27657_A,F_27657_S,F_27653_A,F_27653103_A,F_27653101_A,F_27653102_A,F_27656_A,F_RD20011100_A,F_RD20011_A,F_RD20011_C,F_27631_A,F_27631_S,F_27632_AWHITE,F_27632_A.YELL,F_27634_A,F_27635_K,F_27635_C,F_27635_P,F_27636_A,F_27636_X,F_27633_A,F_27638_A,F_27639_W,F_27639_P,F_27640_A,F_27641_A,F_27642_P,F_27642_Y,F_27644_S,F_27644_A,F_27643_A,F_27645_P,F_27645_R,F_27645_A,F_27648_A,F_27649_P,F_27649_W,F_27650_A,F_27651_A,F_27685_A,F_RD20014_A,F_RD20014_J,F_27658_A,F_27659_K,F_27659_P,F_27659_A,F_27661_A,F_27662_K,F_27663_A,F_27664_A,F_27665_A,F_27666_A,F_27666_I,F_27668_S,F_27669_A,F_27670_S,F_27671_A,F_27672_A,F_27673_A,F_27673_S,F_27674_Y,F_27674_E,F_27674_A,F_27680_A,F_27681_A,F_27682_K,F_27682_P,F_27683_A,F_27683_W,F_27683_Y,F_27688_Z,F_27688_A,F_27688_K,F_27688_P,F_27688_S
524,22.749099,31.13820909,61.77024678,20.49520757,35.62132089,2.341199106,38.88229748,16.27712012,1.483959032,8.973911918,46.02639728,61.64903514,52.49931559,51.99132096,64.90338366,35.89250825,7.330434524,52.90853636,3.305275506,18.88353615,40.37298901,42.11287741,63.75055953,8.667059966,1.098858448,40.09958151,20.5801092,46.70139049,48.09525914,53.8778487,16.85488736,46.47954898,4.000065286,56.6361859,11.94345953,14.53608911,54.44562099,85.14107068,49.46463168,69.46419485,51.17144637,63.94666746,38.16489071,9.494613919,20.42590319,47.42680975,17.51035721,187.1509194,45.70651934,17.40784432,7.336802829,75.40129688,45.5105363,65.02423352,14.46942597,42.76989611,23.88709375,64.08219627,11.22019376,26.65226059,52.21387664,16.89201621,61.37344033,9.07156704,54.90384163,22.32388596,14.56323107,40.24306652,64.00018826,42.67293034,35.01965251,20.47590628,14.20601023,32.20539387,28.1340388
525,22.60998978,31.6761536,61.84610439,20.28194571,36.48309532,2.338047117,39.84064985,16.20808705,1.54473618,9.426050125,46.07900702,62.20179725,52.52671183,52.85858407,65.36348575,35.59705137,7.183438248,53.02702512,3.197389217,19.24633216,40.68710202,42.19722417,63.79891407,8.663700368,1.093918723,40.16610952,20.58255018,46.82424473,48.83607913,53.89877582,17.07445649,46.53706415,3.997721892,56.84318772,11.78736538,14.51919503,54.45456389,85.139031,49.62176022,69.66890554,52.36740982,63.98614971,39.06009288,9.893571341,21.00667124,47.53806013,17.31075672,187.3550423,45.83271611,17.79264098,7.226538911,75.43736746,46.19459307,65.29641786,14.73498228,43.80113136,23.66435942,64.26473393,11.06054009,27.14146635,52.24101997,16.62122903,61.76371823,8.905794864,56.15021448,22.08066414,14.25306822,40.59392437,64.01913147,42.79715743,35.89059751,20.28207301,14.73692919,32.9587615,28.59429676
526,22.47310912,32.20505398,61.91848045,20.07720754,37.29825664,2.335424302,40.75354843,16.14606449,1.605093968,9.906192309,46.12735692,62.71099595,52.55248599,53.70285574,65.77970946,35.30244527,7.041629593,53.13719226,3.0953482,19.59403231,40.97347583,42.27935967,63.84330796,8.661193989,1.089212463,40.23029151,20.58931839,46.93577471,49.51603293,53.91980338,17.28429936,46.59833307,3.993736396,57.04050639,11.63867206,14.50534094,54.46143927,85.13727086,49.7706851,69.86452148,53.49109064,64.03031283,39.902975,10.32473562,21.5724686,47.64821225,17.12183097,187.5638486,45.95472766,18.17072435,7.12233006,75.47548863,46.82823571,65.54353285,14.99708787,44.79038945,23.44517944,64.43625131,10.90596821,27.61768218,52.26567162,16.36004676,62.13194916,8.747519163,57.32348283,21.8460597,13.95860691,40.92138977,64.03720625,42.9123749,36.72150306,20.09506145,15.31494223,33.70229769,29.04038267
527,22.33570316,32.74985343,61.98741316,19.87143538,38.11875105,2.333199057,41.68141798,16.07953891,1.660590517,10.43971363,46.170865,63.19026344,52.5736703,54.59755357,66.15290694,34.99094295,6.898724168,53.24266619,2.998984162,19.96247871,41.24851963,42.35016795,63.87609688,8.656517709,1.083711379,40.28832913,20.59475489,47.02921852,50.17424747,53.93728667,17.49514658,46.65283184,3.978328503,57.23719052,11.49271384,14.48740148,54.45619271,85.13191721,49.90685106,70.04629928,54.6449556,64.06950922,40.76451456,10.80707386,22.16990676,47.75531447,16.93711324,187.7727533,46.06968073,18.57856386,7.020279572,75.50861255,47.43154553,65.76907762,15.27040589,45.8099964,23.2234921,64.579694,10.75371606,28.10464575,52.28644635,16.09902861,62.4993905,8.593017884,58.53127202,21.61017584,13.67464942,41.23696169,64.05101057,43.01852603,37.57021208,19.90886715,15.96174606,34.48857985,29.48931998
528,22.1979448,33.30658987,62.05312496,19.66570547,38.94075586,2.331336896,42.6185903,16.01060047,1.712738898,11.01792573,46.2101364,63.64214929,52.59102544,55.53117658,66.48836277,34.66602901,6.755474133,53.34374485,2.907871369,20.34612261,41.51227243,42.4112925,63.8991356,8.650319063,1.07762676,40.34115621,20.59986638,47.10717884,50.81095045,53.95190373,17.70610247,46.70245449,3.954739185,57.43271548,11.34968063,14.46646208,54.44094341,85.12366875,50.0320472,70.21605248,55.81859882,64.10474873,41.63780474,11.33220753,22.79167062,47.85969396,16.75669719,187.9823506,46.17855748,19.00949524,6.920711677,75.53768341,48.0068652,65.97552731,15.55263133,46.85121221,23.00005251,64.69895055,10.60369842,28.59922666,52.30391074,15.83939864,62.86450696,8.442450646,59.76225631,21.37433226,13.40098097,41.54107893,64.0613356,43.1166701,38.43079226,19.72400989,16.66634584,35.30822026,29.93935307
529,22.06000696,33.87130118,62.11583827,19.46109407,39.76044836,2.329803336,43.55939719,15.94133935,1.763052184,11.63214026,46.24577624,64.06920306,52.60531206,56.49222378,66.79136151,34.33118802,6.61263165,53.44072619,2.821584086,20.73941526,41.76477321,42.46437682,63.91427892,8.643245584,1.071169893,40.38970661,20.60565956,47.17225833,51.42636954,53.96433262,17.91627137,46.74909506,3.926209417,57.62655665,11.20976234,14.44360818,54.41781061,85.11322419,50.14806263,70.37559462,57.00161445,64.13704117,42.51593872,11.89175809,23.43044507,47.9616779,16.58067649,188.1932344,46.28234003,19.45685425,6.823950606,75.56364542,48.55653737,66.16535706,15.84145921,47.90529686,22.77561576,64.79790956,10.45583005,29.09829455,52.31863142,15.58238092,63.22576328,8.295977066,61.00510997,21.13984867,13.1373868,41.83418031,64.06897251,43.20786642,39.29731129,19.54100949,17.4177467,36.15183122,30.38872631
530,21.92206254,34.44002528,62.17577552,19.25867742,40.57400587,2.328563891,44.49817043,15.87384572,1.813043445,12.27366888,46.27838965,64.47397431,52.61729084,57.46919418,67.06718775,33.98990458,6.47094888,53.53390814,2.73969658,21.13680789,42.006061,42.5110644,63.92338161,8.635944805,1.064552065,40.43491415,20.61314112,47.22705967,52.02073242,53.97525136,18.12475759,46.79464759,3.895980172,57.81818939,11.0731489,14.41992523,54.38891352,85.10128224,50.25668643,70.52673923,58.18359661,64.16739639,43.39200968,12.47734703,24.07891502,48.06159347,16.40914482,188.405999,46.38201052,19.91397665,6.730320589,75.5874428,49.0829047,66.34104203,16.13458453,48.96351035,22.55093696,64.88045958,10.31002572,29.59871902,52.33117498,15.32919953,63.58162417,8.153756761,62.24850726,20.90804479,12.88365214,42.11670462,64.07471246,43.29317428,40.16383684,19.36038573,18.20495379,37.010025,30.83568408
531,21.78428445,35.00880007,62.23315915,19.05953177,41.37760568,2.327584077,45.42924184,15.81020973,1.864225752,12.93382324,46.30858178,64.8590126,52.62772244,58.45058679,67.32112607,33.64566329,6.331177984,53.62358866,2.661783116,21.53275174,42.23617477,42.55299876,63.92829848,8.629064262,1.057984566,40.47771267,20.62331777,47.27418552,52.59426677,53.98533801,18.33066547,46.8410061,3.867292423,58.00708906,10.94003023,14.39649867,54.35637136,85.08854162,50.35970771,70.67129987,59.35413945,64.19682421,44.25911079,13.08059581,24.72976536,48.15976785,16.24219583,188.6212383,46.4785511,20.37419819,6.640145856,75.61001975,49.58830985,66.50505737,16.42970229,50.01711266,22.3267712,64.95048921,10.16620018,30.0973697,52.34210804,15.08107854,63.93055435,8.015949349,63.48112244,20.68024032,12.63956221,42.38909069,64.07934663,43.37365296,41.02443662,19.18265842,19.01697225,37.87341389,31.27847074
532,21.64684561,35.57366346,62.28821159,18.86473337,42.1674251,2.32682941,46.34694319,15.75252156,1.918112176,13.60391499,46.33695774,65.2268675,52.63736755,59.42490063,67.55846102,33.30194872,6.194071125,53.71006569,2.587417961,21.92169807,42.45515355,42.59182339,63.93088431,8.623251487,1.051678683,40.51903602,20.6371962,47.31623856,53.14720026,53.99527061,18.53309933,46.89006462,3.843387145,58.19273102,10.81059624,14.37441395,54.32230336,85.07570102,50.45891556,70.81109006,60.50283711,64.22633448,45.11033526,13.6931259,25.37568098,48.2565282,16.07992321,188.8395464,46.57294388,20.83085462,6.553750638,75.63232047,50.07509548,66.6598782,16.7245075,51.05736377,22.10387357,65.01188702,10.0242682,30.5911162,52.35199721,14.83924201,64.27101856,7.882714449,64.69162978,20.45775497,12.40490224,42.65177732,64.08366618,43.45036177,41.8731783,19.00834734,19.84280722,38.73261016,31.71533066
533,21.50991892,36.13065333,62.34115526,18.67535847,42.93964144,2.326265406,47.24560629,15.70287138,1.97621579,14.27525578,46.36412266,65.58008858,52.64698681,60.3806347,67.7844772,32.96224548,6.060380463,53.79363718,2.51617538,22.2980981,42.66303632,42.62918178,63.93299387,8.619154015,1.045845704,40.55981802,20.65578311,47.35582146,53.67976059,54.00572721,18.73116351,46.9437172,3.82750531,58.37459066,10.68503685,14.3547565,54.28882875,85.06345915,50.55609908,70.94792335,61.61928371,64.25693703,45.93877624,14.30655878,26.00934678,48.35220171,15.92242061,189.0615174,46.66617102,21.27728171,6.471459165,75.65528917,50.54560425,66.8079797,17.01669516,52.07552369,21.88299919,65.06854158,9.884144543,31.07682814,52.36140908,14.60491401,64.60148151,7.754211677,65.86870353,20.24190847,12.17945747,42.90520332,64.08846229,43.52436,42.70412957,18.83797231,20.67146386,39.5782261,32.14450823
534,21.37367729,36.67580761,62.3922126,18.49248332,43.69043199,2.325857579,48.11956294,15.66334935,2.040049663,14.93915727,46.39068169,65.92122539,52.65734091,61.30628802,68.00445917,32.63003815,5.930858159,53.87460108,2.447629639,22.6564031,42.85986209,42.66671745,63.93648197,8.617419379,1.040696918,40.60099251,20.6800852,47.39553688,54.19217542,54.01738584,18.92396232,47.00385787,3.822887892,58.55214332,10.56354199,14.33861177,54.25806674,85.05251473,50.65304737,71.08361328,62.69307339,64.28964168,46.73752694,14.91251592,26.62344766,48.44711555,15.76978171,189.2877454,46.75921465,21.7068152,6.393595668,75.67987007,51.00217881,66.95183699,17.30396028,53.06285238,21.66490314,65.12434147,9.745743979,31.55137513,52.37091028,14.37931861,64.92040794,7.630600651,67.00101797,20.03402051,11.96301313,43.14980751,64.09452613,43.59670695,43.51135812,18.67205311,21.4919473,40.40087399,32.5642478
535,21.23829364,37.20516419,62.44160604,18.31718416,44.41597407,2.325571446,48.96314493,15.63604565,2.111126867,15.58693109,46.41723994,66.2528275,52.6691905,62.1903596,68.22369151,32.30881132,5.806256375,53.95325532,2.381355005,22.99106429,43.04566987,42.70607388,63.94320339,8.618695113,1.036443611,40.64349334,20.71110918,47.43798749,54.68467244,54.03092455,19.11060011,47.07238066,3.832775865,58.72486438,10.44630156,14.32706521,54.23213655,85.04356646,50.75154952,71.21997339,63.7138003,64.32545828,47.49968052,15.50261879,27.21066851,48.54159691,15.62210017,189.5188244,46.8530569,22.11279084,6.320484376,75.70700736,51.44716181,67.09392523,17.58399786,54.01060986,21.45034053,65.18317526,9.608981269,32.01162681,52.3810674,14.16367988,65.22626255,7.512040989,68.07724734,19.83541082,11.75535443,43.38602869,64.10264886,43.6684619,44.28893162,18.51110953,22.2932627,41.19116611,32.97279375
536,21.10394087,37.71476097,62.48955801,18.15053725,45.11244497,2.325372522,49.77068405,15.62305043,2.190960473,16.20988891,46.44440256,66.57744448,52.68329626,63.02134845,68.4474588,32.00204958,5.687327273,54.02989786,2.316925743,23.29653291,43.22049865,42.74889457,63.95501292,8.623628752,1.033297073,40.68825433,20.74986173,47.48577597,55.15747932,54.04702138,19.29018119,47.15117961,3.860410203,58.8922292,10.3335055,14.32120225,54.21315741,85.03731305,50.85339464,71.35881721,64.67105857,64.36539666,48.21833017,16.06848886,27.76369424,48.63597295,15.47946967,189.7553486,46.94867991,22.4885444,6.252449521,75.73764526,51.88289593,67.23671956,17.85450291,54.91005609,21.24006645,65.24893154,9.473771178,32.45445277,52.39244706,13.95922189,65.51751008,7.398692309,69.08606593,19.64739909,11.55626662,43.61430567,64.11362166,43.74068415,45.03091777,18.35566139,23.06441518,41.93971475,33.36839046
537,20.9707919,38.20063587,62.53629094,17.99361882,45.776022,2.325226322,50.53651211,15.62645386,2.281063553,16.79934238,46.47277467,66.89762588,52.70041886,63.78775359,68.6810456,31.71323752,5.574823013,54.10482664,2.253916119,23.56726023,43.38438743,42.79682304,63.97376534,8.632867828,1.03146859,40.73620933,20.79734956,47.54150499,55.61082375,54.06635438,19.4618099,47.24214874,3.909031879,59.05371315,10.22534371,14.32210834,54.20324853,85.03445321,50.96037181,71.50195829,65.55444234,64.41046665,48.88656908,16.60174761,28.27520973,48.73057085,15.34198387,189.9979121,47.04706582,22.82741162,6.189815332,75.77272796,52.31172382,67.38269514,18.11317043,55.75245107,21.034836,65.32549887,9.340028469,32.87672264,52.40561585,13.76716871,65.79261524,7.290714228,70.01614798,19.47130505,11.36553493,43.83507726,64.12823569,43.814433,45.73138426,18.20622847,23.7944099,42.63713218,33.74928229
538,20.83901963,38.65882677,62.58202727,17.84750514,46.40288247,2.325098362,51.2549609,15.64834612,2.382949178,17.34660315,46.5029614,67.21592128,52.72131897,64.47807402,68.9297365,31.44585974,5.469495757,54.17833961,2.1919004,23.79769746,43.53737522,42.85150277,64.00131545,8.647059876,1.031169452,40.78829218,20.85457937,47.60777721,56.0449334,54.08960159,19.62459056,47.34718209,3.981881867,59.20879159,10.12200612,14.33086892,54.20452915,85.03568565,51.07427015,71.65121016,66.35354573,64.46167808,49.49749042,17.0940165,28.73789989,48.8257178,15.20973644,190.2471088,47.14919676,23.12272826,6.13290604,75.81319968,52.73598812,67.5343271,18.35769543,56.52905479,20.83540428,65.41676583,9.207667907,33.27530605,52.4211404,13.58874441,66.05004277,7.188266364,70.85616776,19.30844841,11.18294457,44.04878228,64.14728212,43.89076774,46.38439876,18.06333058,24.472252,43.27403069,34.11371361
539,20.70488387,39.10220018,62.6267511,17.71255955,46.98534607,2.324484349,51.92323481,15.68045955,2.483323985,17.89377692,46.53314514,67.51230698,52.74407356,65.1153257,69.16832958,31.1842745,5.369590347,54.24694803,2.134182497,23.99898389,43.67141626,42.90836583,64.03352207,8.663999012,1.031427632,40.84278009,20.91852326,47.67453644,56.43635522,54.1166973,19.77815271,47.46306957,4.053251164,59.35651099,10.02557741,14.34619574,54.21232905,85.03983433,51.18993721,71.80071173,67.06283376,64.52122299,50.04621636,17.59219995,29.16773476,48.92198831,15.0861299,190.5000201,47.25340746,23.39276227,6.079551082,75.85946335,53.13117454,67.67749586,18.5942852,57.24646731,20.638602,65.50882246,9.076148677,33.65630845,52.43802004,13.41843367,66.28810235,7.090397726,71.60307644,19.15453771,11.01095682,44.2497153,64.16934099,43.9645649,46.99034613,17.92444885,25.16392443,43.87763678,34.46450868
540,20.56551525,39.54512191,62.6702259,17.58772803,47.52222599,2.323057939,52.54601439,15.71413592,2.570515875,18.48276744,46.56124425,67.76876659,52.76634504,65.73046333,69.3717276,30.91269089,5.27291281,54.30769754,2.083747776,24.18606702,43.78044357,42.96205361,64.06510424,8.681271143,1.031266375,40.89729119,20.9857281,47.7311791,56.76729268,54.14676992,19.92329278,47.58514741,4.10016701,59.4967896,9.937383939,14.36583578,54.22063963,85.04517507,51.30140492,71.9439405,67.6905495,64.58959481,50.53729935,18.14140384,29.58539219,49.01946497,14.97362828,190.7537718,47.35730636,23.65912824,6.027764716,75.91072212,53.47619595,67.79873284,18.83031954,57.9200615,20.44119735,65.58666324,8.945271509,34.0280567,52.45482332,13.25069006,66.50735352,6.996222305,72.26806726,19.00483103,10.8517063,44.43310086,64.19241664,44.03074427,47.55659229,17.78719531,25.93193261,44.47954614,34.80588012
541,20.42239283,39.98587887,62.71234311,17.47196079,48.01943973,2.321051575,53.12884563,15.75087957,2.648469811,19.10458336,46.58746788,67.99086058,52.78827228,66.32389402,69.54537215,30.63436974,5.179557084,54.3616877,2.039692687,24.35911045,43.8674643,43.01302359,64.09620709,8.69921149,1.030889878,40.95177071,21.0565627,47.77948678,57.04645825,54.17928865,20.06086543,47.71312914,4.129974738,59.63041045,9.856478156,14.38942736,54.22957251,85.05158431,51.4092389,72.0817179,68.24695421,64.66525551,50.97797803,18.73055187,29.99061873,49.11773707,14.87091755,191.0090243,47.46078621,23.92018183,5.978148403,75.9661206,53.77853581,67.90148965,19.06525222,58.55425658,20.24385167,65.65253345,8.815463481,34.39075247,52.4714706,13.08669096,66.70963578,6.905997191,72.86117759,18.85997236,10.70448834,44.60077276,64.21643664,44.09043004,48.08767653,17.65228609,26.76006534,45.07692486,35.1381549
542,20.27699571,40.42275796,62.75299416,17.36420801,48.48290478,2.3186977,53.67727452,15.79219485,2.721130758,19.75023336,46.61202515,68.18414941,52.80999409,66.89602492,69.69470483,30.35257188,5.089617108,54.41001804,2.001113675,24.51827778,43.93548559,43.06173324,64.12697575,8.718155275,1.030502338,41.00616385,21.13139589,47.82124106,57.28256442,54.21372269,20.19172531,47.84672829,4.150019681,59.75815658,9.781912509,14.41660879,54.23923932,85.05893852,51.51400476,72.21486537,68.74230913,64.74666705,51.37549101,19.34856771,30.38316096,49.21639388,14.77668364,191.2664382,47.56373971,24.17427873,5.931303603,76.02480337,54.04567759,67.98921792,19.29853697,59.15347177,20.04722631,65.70867839,8.687151676,34.74459741,52.48788228,12.92761372,66.89678861,6.819979476,73.3924448,18.7206057,10.56859822,44.75456477,64.24132857,44.14474637,48.5881381,17.5204373,27.63211145,45.66693899,35.46165998
543,20.13080297,40.85404609,62.79207049,17.26341992,48.91853864,2.316228758,54.19684707,15.83958607,2.79244368,20.41072609,46.63512519,68.35419356,52.83164932,67.44726313,69.82516723,30.07055813,5.003186818,54.45378812,1.967107188,24.66373259,43.98751459,43.10864004,64.15755532,8.73843772,1.03030795,41.06041585,21.21059648,47.85822355,57.48432364,54.24954123,20.31672708,47.98565838,4.167647172,59.88081101,9.712739447,14.44701838,54.2497517,85.06711413,51.61626813,72.34420436,69.18687552,64.83229142,51.73707692,19.98437503,30.76276545,49.31502467,14.68961253,191.5266739,47.66605958,24.41977462,5.887831778,76.08591502,54.28510474,68.06536928,19.52962755,59.72212628,19.85198261,65.75734332,8.560763173,35.08979321,52.50397872,12.77463574,67.07065152,6.73842625,73.87190626,18.58737502,10.44333126,44.89631069,64.26702004,44.19481745,49.0625163,17.39236506,28.53185974,46.24675463,35.7767223
544,19.9852937,41.27803017,62.82946354,17.1685467,49.33225882,2.313877191,54.69310925,15.89455758,2.866353542,21.07707023,46.65697712,68.5065535,52.85337682,67.97801578,69.94220095,29.79158932,4.920360153,54.49409747,1.936769675,24.79563849,44.02655845,43.15420147,64.18809094,8.760394045,1.03051091,41.1144719,21.29453331,47.89221582,57.66044841,54.28621347,20.43672539,48.12963294,4.190202544,59.99915678,9.648011418,14.48029444,54.26122128,85.07598761,51.71659464,72.47055631,69.59091464,64.92059056,52.06997439,20.62689753,31.12917876,49.41321874,14.60839017,191.7903922,47.76763856,24.65502517,5.848334389,76.14860013,54.50430072,68.13339534,19.75797772,60.26463932,19.6587819,65.80077352,8.436725051,35.42654152,52.51968031,12.62893438,67.23306399,6.661594603,74.30959934,18.46092432,10.32798276,45.0278443,64.29343861,44.24176745,49.51535039,17.26878549,29.44309904,46.81353784,36.08366884
545,19.84194698,41.6929971,62.86506474,17.07853855,49.72998281,2.311875442,55.17160708,15.95861371,2.946805307,21.74027445,46.67779008,68.64678971,52.87531542,68.48869001,70.05124757,29.51892628,4.841231051,54.53204564,1.909197582,24.91415907,44.05562432,43.198875,64.21872773,8.784359472,1.031315416,41.16827723,21.38357519,47.92499948,57.81965118,54.32320862,20.55257491,48.27836551,4.225031131,60.11397692,9.58678087,14.51607528,54.27375967,85.08543541,51.81554989,72.59474265,69.96468773,65.01002644,52.38142204,21.26505889,31.48214747,49.51056534,14.5317025,192.0582533,47.86836936,24.87838607,5.813412895,76.21200329,54.710749,68.19674774,19.98304123,60.7854301,19.46828553,65.84121429,8.315464392,35.75504402,52.53490743,12.49168701,67.38586551,6.589741626,74.71556142,18.34189759,10.22184803,45.15099937,64.32051189,44.28672057,49.95117965,17.15041471,30.34961815,47.3644547,36.38282656
