wl,W_525,W_526,W_527,W_528,W_529,W_530,W_531,W_532,W_533,W_534,W_535,W_536,W_537,W_538,W_539,W_540,W_541,W_542,W_543,W_544,W_545,W_546,W_547,W_548,W_27,W_29,W_30,W_32,W_33,W_34,W_130,W_131,W_132,W_133,W_134,W_135,W_136,W_137,W_138,W_139,W_140,W_141
458,32.15489299,42.58085971,40.73455636,30.47413264,34.36431909,34.20332998,28.08601502,46.26248638,29.51938478,33.06600021,35.57987227,30.26162824,45.40915464,34.34982449,33.85621973,28.55527928,30.60488905,32.66697086,31.86423814,32.88946359,42.13921284,33.31583457,36.22174242,32.74892278,41.70751711,43.43063336,44.98824959,50.6830626,44.06973253,48.78840482,28.88924847,31.95201303,20.8127987,18.42109007,20.53955844,23.83086342,30.37402029,34.62767329,47.34097768,19.99254346,27.14681928,31.80949971
459,32.56460396,43.19206332,41.28720437,30.90519485,34.84027282,34.60737912,28.34617885,46.69151682,29.69385681,34.17146336,36.24147235,30.89479704,46.54696236,35.28003007,34.98509014,29.50192189,31.67207775,33.80968792,33.05319119,34.1931002,43.20731354,34.14024277,37.24496297,33.69114386,42.23112421,43.8343925,45.37742525,51.69680982,44.94917005,49.31820187,29.85751603,32.68753338,21.51595623,19.06478347,21.25032449,24.42105914,31.57935623,35.65345931,48.42603853,20.557442,27.92533118,32.71969185
460,32.95712955,43.77624025,41.81538521,31.31648752,35.29452847,34.99452137,28.59723463,47.10553629,29.86266541,35.22607817,36.87156298,31.49788383,47.63137586,36.16811964,36.06217361,30.40559334,32.69093723,34.90023025,34.1902199,35.44205807,44.22739018,34.92702089,38.22166685,34.59477683,42.73125452,44.22294166,45.75014363,52.66320917,45.78763586,49.82517351,30.78395545,33.39138531,22.20614285,19.7056582,21.94921563,24.99684563,32.73421958,36.63413179,49.46160034,21.0966377,28.67198946,33.59266662
461,33.33044056,44.32948978,42.31594175,31.70513809,35.7241367,35.36330047,28.83946919,47.50500738,30.02717007,36.21252663,37.46109479,32.06220125,48.6466945,37.00167775,37.06979978,31.25158672,33.64478209,35.92062194,35.25660519,36.61579622,45.18465713,35.66482277,39.13746788,35.44638162,43.20499786,44.5955749,46.10582968,53.57055644,46.57481873,50.30730658,31.65421198,34.05415729,22.87692223,20.33954584,22.63017251,25.55257681,33.81962988,37.55512305,50.43295437,21.60217896,29.37570046,34.41546302
462,33.68250779,44.84791117,42.78571685,32.06827396,36.12614819,35.71226019,29.07316936,47.89039267,30.18873032,37.11349073,38.0010184,32.57906193,49.57721759,37.76828894,37.9902983,32.02519512,34.51692693,36.85288712,36.23362795,37.69377363,46.06432879,36.34230224,39.97797985,36.23251817,43.6494441,44.9515863,46.44390831,54.40714743,47.30040742,50.7625879,32.45393087,34.66643776,23.52185805,20.96227799,23.28713576,26.08260662,34.81660665,38.40186539,51.3253919,22.06611418,30.02537053,35.17512005
463,34.01130205,45.32760368,43.22155337,32.40302254,36.4976136,36.03994428,29.29862194,48.26215475,30.34870564,37.91165245,38.48228443,33.03977851,50.40724449,38.45553775,38.80599882,32.71171164,35.29068637,37.67904988,37.10256908,38.65544932,46.85161956,36.94811315,40.72881657,36.93974638,44.06168306,45.2902699,46.76380443,55.1612779,47.95409069,51.18900432,33.16875736,35.2188152,24.13451399,21.56968621,23.91404603,26.58128902,35.70616942,39.15979112,52.12420421,22.48049173,30.60990602,35.85867671
464,34.30730769,45.75801999,43.61141815,32.70183558,36.82856406,36.33296784,29.50164187,48.5969495,30.49126409,38.65499102,38.92167678,33.46102709,51.16777727,39.08697116,39.56596162,33.35243132,36.01323118,38.44999913,37.92089911,39.56778711,47.57829696,37.50617191,41.42215525,37.60511622,44.43033559,45.5985909,47.05032835,55.84504626,48.54851744,51.57153265,33.83801094,35.73040523,24.73706754,22.18060256,24.53150413,27.06391565,36.55047762,39.86250051,52.8591635,22.86316061,31.15988001,36.50184543
465,34.56583815,46.13594246,43.95009121,32.9625056,37.11507194,36.58306149,29.67127667,48.87676303,30.60294326,39.4001358,39.34257593,33.86567598,51.90078288,39.69503633,40.32804686,33.99585883,36.73983247,39.22533079,38.75403461,40.50549414,48.28581158,38.04794126,42.09927155,38.27242953,44.75038059,45.86766006,47.29283179,56.48149519,49.10547875,51.90136193,34.50828418,36.2267556,25.35376408,22.81403282,25.16211453,27.54864693,37.41877438,40.55255261,53.57013561,23.23698376,31.71144088,37.14685416
466,34.79210792,46.46846492,44.24463513,33.19017119,37.36324979,36.79644223,29.81266209,49.11005329,30.68865696,40.14274402,39.74582735,34.25432617,52.60700797,40.28066796,41.08778393,34.6381017,37.4659553,40.00012945,39.59517548,41.4596444,48.97390236,38.57339457,42.75942697,38.93837413,45.02844501,46.10298975,47.49755185,57.07533693,49.62837664,52.18579738,35.176132,36.70810298,25.98126904,23.46606927,25.80282341,28.03413998,38.30270476,41.22881785,54.25755227,23.60153055,32.26185792,37.79051517
467,34.99133149,46.76268116,44.50211251,33.38997093,37.57921012,36.97932707,29.93093389,49.30527822,30.75331904,40.87847294,40.13227651,34.62757864,53.28719917,40.84480078,41.84070224,35.27526746,38.18706476,40.76947973,40.43752165,42.42131187,49.64230826,39.08250515,43.40188301,39.59963782,45.27115578,46.31009236,47.67072563,57.63128373,50.12061315,52.43214421,35.83810928,37.17468401,26.61624784,24.13280415,26.4505769,28.51905191,39.19391381,41.8901667,54.9218452,23.95637035,32.80840045,38.42964075
468,35.16872334,47.025685,44.72958595,33.5670434,37.76906548,37.13793302,30.03122781,49.47089576,30.80184333,41.60297979,40.5027689,34.98603439,53.94210313,41.38836951,42.58233119,35.90346364,38.89862591,41.52846622,41.27427304,43.38157056,50.29076823,39.57524636,44.02590118,40.25290842,45.48513984,46.49448028,47.81859023,58.15404784,50.58559031,52.64770763,36.49077094,37.62673538,27.25536592,24.81032971,27.10232118,29.00203983,40.08404659,42.53546958,55.56344615,24.30107253,33.34833778,39.06104317
469,35.32949795,47.26457026,44.93411805,33.72652719,37.93892841,37.27847708,30.11867961,49.61536386,30.83914364,42.3119218,40.85814999,35.3302944,54.57246649,41.91230889,43.3082002,36.51879777,39.59610382,42.27217354,42.09862955,44.33149444,50.91902121,40.05159153,44.63074298,40.89487372,45.67702414,46.6616659,47.94738275,58.6483415,51.02671016,52.83979285,37.13067187,38.06449372,27.89528873,25.49473821,27.75500241,29.48176084,40.96474815,43.16359695,56.18278685,24.63520645,33.87893921,39.68153473
470,35.47886982,47.48643074,45.1227714,33.87356088,38.09491143,37.40717626,30.19842504,49.74714045,30.87013381,43.00095622,41.19926525,35.66095966,55.1790359,42.41755363,44.01383867,37.11737738,40.27496356,42.99568628,42.90379112,45.26215751,51.52680616,40.51151401,45.21566991,41.52222153,45.85343562,46.81716158,48.06334027,59.11887695,51.44737473,53.01570509,37.75436699,38.4881957,28.53268168,26.18212191,28.40556673,29.95687207,41.82766355,43.77341924,56.78029902,24.95834148,34.39747404,40.28792769
471,35.62205342,47.69836027,45.3026086,34.01328306,38.24312708,37.53024757,30.27559986,49.87468349,30.89972767,43.66574027,41.52696016,35.97863116,55.762558,42.90503845,44.694776,37.69531,40.93067022,43.69408905,43.68295765,46.16463376,52.11386203,40.95498712,45.77994347,42.13163967,46.02100121,46.96647973,48.1726999,59.57036645,51.85098606,53.18274956,38.35841119,38.89807797,29.16421021,26.86857305,29.05096032,30.42603062,42.66443785,44.36380691,57.35641439,25.27004698,34.9012116,40.87703434
472,35.76426324,47.90745264,45.48069225,34.15083232,38.38968789,37.65390802,30.3553398,50.00645091,30.93283904,44.30193121,41.8420802,36.28390987,56.32377943,43.37569809,45.3465416,38.24870317,41.55868885,44.36246647,44.42932906,47.02999718,52.67992778,41.38198422,46.32282516,42.71981593,46.18634787,47.11513272,48.28169874,60.00752224,52.24094617,53.34823146,38.93935937,39.29437721,29.78653977,27.5501839,29.68812933,30.8878936,43.46671611,44.9336304,57.91156471,25.56989233,35.38742118,41.44566697
473,35.91071377,48.12080167,45.66408495,34.29134724,38.54070641,37.78437461,30.44278064,50.15090066,30.97438176,44.90518626,42.14547084,36.5773968,56.86344684,43.83046725,45.96466487,38.7736644,42.15448453,44.99590312,45.13610527,47.84932174,53.22474234,41.79247864,46.84357648,43.28343813,46.35610252,47.26863294,48.39657387,60.43505656,52.62065711,53.51945601,39.49376645,39.67733006,30.39633578,28.2230467,30.31401991,31.34111813,44.22614339,45.48176015,58.44618169,25.8574469,35.85337209,41.99063784
474,36.06661949,48.34550117,45.85984929,34.43996639,38.70229516,37.92786434,30.54305811,50.31649069,31.02926966,45.47116266,42.43797756,36.85969292,57.38230686,44.27028068,46.54467523,39.26630123,42.71352233,45.58948363,45.7964862,48.61368146,53.74804468,42.18644372,47.34145894,43.81919407,46.53689211,47.43249278,48.5235624,60.85768166,52.9935209,53.70372843,40.01818731,40.04717318,30.99026367,28.88325371,30.92557824,31.78436131,44.93436473,46.00706661,58.96069708,26.13228003,36.29633364,42.50875924
475,36.23719488,48.58864497,46.07504787,34.60182838,38.88056667,38.09059423,30.66130797,50.51167893,31.10241656,45.99551765,42.72044584,37.13139922,57.88110615,44.69607308,47.08210207,39.72272119,43.23126733,46.13829258,46.40367177,49.31415031,54.24957375,42.5638528,47.81573403,44.32377155,46.73534359,47.61222462,48.66890143,61.28010978,53.36293958,53.90835392,40.50917687,40.40414323,31.56498888,29.52689718,31.51975046,32.21628026,45.5830252,46.50842023,59.4555426,26.39396112,36.71357514,42.99684345
476,36.39853224,48.81560304,46.27650622,34.75184479,39.04660186,38.24564624,30.77755143,50.70354947,31.17595633,46.46288122,42.97362801,37.37503016,58.32992357,45.08317033,47.56135481,40.1305437,43.6942644,46.62807025,46.94988496,49.94834287,54.70457023,42.90519606,48.24505082,44.78640183,46.92106504,47.78560349,48.80707573,61.66591964,53.69966227,54.10148875,40.95434466,40.73286889,32.12975411,30.17232484,32.10590018,32.63613134,46.1703427,46.96458224,59.90349202,26.63066897,37.0962137,43.44454285
477,36.52657788,48.99203889,46.43103556,34.86513835,39.17151553,38.36555935,30.87083879,50.85758813,31.23080637,46.86624741,43.18186523,37.57654013,58.7050289,45.41163044,47.97540184,40.4845641,44.09718755,47.0532957,47.43664695,50.52425391,55.09437647,43.19555166,48.61385174,45.2024751,47.06345022,47.92950224,48.911651,61.98197395,53.97751546,54.2506646,41.34799481,41.02129566,32.69529879,30.83786475,32.69453884,33.04480826,46.70414671,47.36057906,60.28320923,26.83381433,37.44044515,43.84743329
478,36.6263273,49.12548656,46.5456771,34.94716435,39.26147109,38.4557361,30.94484941,50.97985546,31.27005584,47.21381954,43.35138615,37.74169003,59.01645517,45.68948633,48.33261103,40.7916538,44.44769555,47.42216173,47.87110493,51.04852767,55.42788393,43.44177488,48.93008837,45.57791759,47.16880453,48.04808,48.9874857,62.23791095,54.20451726,54.36224978,41.69672415,41.27463545,33.26053345,31.51957965,33.28433431,33.44342415,47.19049967,47.70467892,60.60396114,27.00781442,37.75115691,44.21121228
479,36.70277601,49.22348008,46.62747202,35.00337807,39.32263191,38.52157903,31.00326268,51.076412,31.29679389,47.51380095,43.48841943,37.87624076,59.27423538,45.92477094,48.64135027,41.05868421,44.75344718,47.74286115,48.26040611,51.52780842,55.71398405,43.65072102,49.20171232,45.91865554,47.24343339,48.14549591,49.03943827,62.44336887,54.38868578,54.4426126,42.00712949,41.49810018,33.82436863,32.21353229,33.87395447,33.83309214,47.635464,48.00515001,60.87501466,27.15708647,38.0332364,44.54157734
480,36.76091952,49.29355351,46.68346152,35.03923479,39.3611614,38.56849066,31.04975797,51.15331828,31.31410967,47.77439495,43.59919374,37.98595323,59.48840254,46.1255172,48.90998744,41.29252676,45.02210118,48.02358678,48.61169768,51.96874041,55.96156827,43.82924536,49.43667515,46.23061518,47.29364222,48.2259091,49.07236718,62.60798597,54.53803912,54.49812136,42.28580765,41.69690175,34.38571488,32.91578541,34.4620672,34.21492535,48.04510215,48.27026054,61.10563669,27.28604772,38.29157102,44.84422596
481,36.80575334,49.34324087,46.7206868,35.06018979,39.38322294,38.60187355,31.08801464,51.21663487,31.32509233,48.00380487,43.68993774,38.07658832,59.66898967,46.29975805,49.1468904,41.50005286,45.26131635,48.27253142,48.93212683,52.37796789,56.17952805,43.98420321,49.64292846,46.51972274,47.32573642,48.29347869,49.09113086,62.74140047,54.66059539,54.53514437,42.53935544,41.87625208,34.94348273,33.62240175,35.04734039,34.59003691,48.42547654,48.50827873,61.30509416,27.3991154,38.5310482,45.12485566
482,36.84227296,49.38007623,46.74618903,35.07169835,39.39497993,38.62713022,31.12171208,51.27242229,31.33283102,48.21023405,43.76688008,38.15390695,59.82602979,46.4555264,49.36042704,41.68813393,45.47875143,48.49788789,49.22884078,52.76213512,56.37675482,44.12244983,49.82842383,46.79190447,47.34602141,48.3523638,49.10058778,62.85325062,54.76437269,54.56004996,42.77436967,42.04136309,35.49658272,34.32944408,35.62844191,34.95953995,48.78264961,48.72747277,61.48265396,27.50070673,38.75655535,45.38916393
483,36.87547391,49.41159361,46.76700941,35.07921577,39.40259576,38.64966321,31.15452965,51.3267411,31.34041489,48.40188581,43.83624944,38.22367001,59.9695559,46.60085521,49.55896525,41.86364137,45.68206521,48.70784898,49.5089867,53.12788635,56.56214005,44.25084054,50.00111285,47.05308659,47.36080261,48.40672358,49.10559639,62.95317466,54.85738914,54.57920641,42.99744717,42.19744668,36.04392538,35.03297512,36.20403966,35.32454759,49.12268379,48.93611089,61.64758301,27.59523895,38.97297988,45.6428483
484,36.91035168,49.44532707,46.79018914,35.08819731,39.41223383,38.67487507,31.19014674,51.38565183,31.35093309,48.58696347,43.90427447,38.2916384,60.10960101,46.7437774,49.75087289,42.03344661,45.87891645,48.91060752,49.77971181,53.48186585,56.74457517,44.37623061,50.1689471,47.30919533,47.37638544,48.46071715,49.11101514,63.05081084,54.94766283,54.59898206,43.21518474,42.34971476,36.58442126,35.72905763,36.7728015,35.68617295,49.45164151,49.14246129,61.80914822,27.68712929,39.1852092,45.89160626
485,36.95190179,49.48881064,46.8227694,35.10409827,39.43005752,38.70816832,31.23224271,51.45521504,31.36747478,48.77367036,43.97718383,38.36357302,60.25619815,46.89232589,49.94451784,42.20442106,46.07696392,49.1143563,50.04816329,53.83071786,56.93295163,44.50547533,50.33987817,47.56615694,47.39907529,48.51850364,49.12170248,63.15579739,55.04321189,54.62574519,43.43417921,42.50337926,37.1169809,36.41375434,37.33339532,36.04552918,49.7755852,49.35479217,61.9766165,27.78079497,39.39813073,46.14113532
486,37.00511973,49.54957837,46.87179139,35.13237392,39.46223023,38.7549455,31.28449693,51.54149126,31.39312909,48.97020982,44.06120619,38.44523476,60.41938032,47.05453364,50.14826799,42.38343613,46.28386638,49.32728814,50.32148835,54.18108664,57.13616088,44.64543001,50.52185765,47.82989764,47.43517759,48.58424218,49.14251687,63.27777255,55.1520544,54.66586414,43.66102738,42.66365207,37.64051483,37.08312802,37.88448901,36.40372938,50.10057731,49.58137176,62.15925476,27.88065324,39.61663189,46.397133
487,37.07500103,49.6351643,46.9442963,35.17847955,39.51491535,38.82060916,31.35058878,51.65054104,31.43098519,49.18478516,44.1625702,38.54238454,60.60918054,47.23843356,50.37049121,42.57736324,46.50728261,49.55759586,50.60683418,54.53961645,57.36309436,44.80294992,50.72283712,48.10634367,47.49099776,48.6620919,49.17831676,63.42637457,55.28220849,54.72570719,43.90232608,42.83574512,38.15393359,37.7332414,38.42475043,36.7618867,50.43268026,49.83046824,62.3663299,27.99112132,39.84560008,46.66529679
488,37.16654117,49.75310248,47.04732532,35.24787044,39.59427627,38.91056182,31.43419764,51.78842492,31.48413222,49.42559971,44.28750454,38.66078325,60.83563181,47.45205858,50.61955538,42.79307382,46.75487138,49.81347224,50.91134798,54.91295153,57.62264353,44.98489036,50.95076816,48.40142127,47.5728412,48.75621192,49.2339606,63.61124168,55.44169225,54.81164268,44.16467211,43.02487031,38.65614772,38.36015722,38.95284749,37.12111425,50.77795648,50.11034984,62.60710884,28.11661643,40.08992272,46.9513242
489,37.26441312,49.87888156,47.15830944,35.32219538,39.68039121,39.00891121,31.52597285,51.93995945,31.54518197,49.65293711,44.41006194,38.77572919,61.05723798,47.66439266,50.8550958,42.99709625,46.98955954,50.05468326,51.19692868,55.26248983,57.87851701,45.16251339,51.17110684,48.68849649,47.65930617,48.85327178,49.29290576,63.79633599,55.5987907,54.90209579,44.41753401,43.20950965,39.15635371,38.98913568,39.48022388,37.48212876,51.10099323,50.38755451,62.84328274,28.23785191,40.32772581,47.22958238
490,37.35117533,49.9851667,47.2519576,35.38121963,39.75100111,39.09730668,31.61450477,52.08651714,31.60489373,49.82732373,44.50339585,38.86187412,61.23098672,47.84265731,51.03695424,43.15620894,47.17448858,50.24137528,51.42655586,55.55142847,58.09292553,45.30614759,51.34854552,48.94056231,47.7268923,48.93836565,49.33700364,63.94324286,55.72024379,54.97336432,44.63019395,43.36736269,39.66263886,39.64364164,40.01694545,37.84407663,51.36806625,50.627117,63.03514054,28.33514203,40.53680329,47.47408442
491,37.42865156,50.07525668,47.33122784,35.4275732,39.80876344,39.1774632,31.70038433,52.2289925,31.66357789,49.95732705,44.57238597,38.92400914,61.36463685,47.99224189,51.17380833,43.27765831,47.31763917,50.38231173,51.60899773,55.78911054,58.27251372,45.42124801,51.48989026,49.16298535,47.77875709,49.01328967,49.36870373,64.05803546,55.81175203,55.0286254,44.80896927,43.50246774,40.17224996,40.31704488,40.55961327,38.20571547,51.5877707,50.83505074,63.18984587,28.41230549,40.72154452,47.68999682
492,37.49866558,50.15245029,47.39907824,35.46388607,39.85633568,39.25109576,31.78420242,52.36828004,31.72154486,50.05151452,44.62191198,38.96692532,61.46594717,48.11853571,51.27433564,43.36869079,47.42699197,50.48625606,51.75302248,55.98487909,58.42392618,45.51326972,51.60194712,49.36113222,47.81805801,49.07983999,49.39045553,64.14678694,55.87901593,55.07105618,44.96017731,43.61886308,40.68243377,41.00271519,41.1048284,38.56580291,51.76870176,51.01736914,63.31456236,28.47316095,40.88633884,47.88248603
