wl,F001,F003,F006,F008,F009,F013,F017,F021,F023,F024,F028,F030,F032,F036,F039,F042,F044,F045,F047,F049,F052,F053,F054,F058,F059,F063,F064,M004,M005,M010,M011,M012,M014,M015,M016,M018,M019,M020,M022,M025,M026,M029,M031,M033,M034,M037,M038,M040,M041,M043,M046,M048,M050,M055,M056,M057,M060,M061,M062
648,16.62803281,27.58519187,23.73304958,16.60493587,20.67108645,27.58519187,28.4687545,21.14470045,36.25492775,28.633588,30.69672405,29.58701386,18.37909053,12.29864874,31.13583726,23.22167521,13.03322258,10.73175904,17.45450392,30.20050251,23.43945327,22.84160903,21.27820232,19.92286108,22.11758415,21.29568638,26.12295615,16.99300768,21.7309445,40.46140229,15.31459659,35.90757466,36.38445939,28.12268164,26.22457153,21.66717143,35.12505315,20.73556578,43.82844748,18.67328383,21.03712778,21.88322544,39.6705536,5.986290287,7.976372916,28.64155835,22.50073767,19.91247562,33.43405581,24.74756158,22.85932917,20.81696476,22.16869271,43.29374198,23.73484416,39.34429468,23.70293049,18.34551896,17.72991137
649,16.54876418,27.51331077,23.64347447,16.61956116,20.65507608,27.51331077,28.43755146,21.06298261,36.12730824,28.48213931,30.58634107,29.54735485,18.34462345,12.31052543,31.05021423,23.1885836,12.9911806,10.71901402,17.36583206,30.08552583,23.44828265,22.78881961,21.22844127,19.87290181,22.04452754,21.18290452,26.13223796,16.91144024,21.62448711,40.2741612,15.24589883,35.84122906,36.2431943,27.93178198,26.06908865,21.53857556,34.94693312,20.63115393,43.55758473,18.59883012,20.93674628,21.74987133,39.49490556,5.488361701,7.428214425,28.46046221,22.39155354,19.78523506,33.2619563,24.57857264,22.73631155,20.74953112,22.05483289,43.09342199,23.6192648,39.18885113,23.58543782,18.2821679,17.64378801
650,16.47030382,27.44178944,23.55488547,16.63356987,20.63865396,27.44178944,28.40211867,20.97691084,36.00043666,28.33368929,30.47847975,29.50693979,18.3105347,12.32333446,30.96470643,23.15628208,12.94996665,10.70717597,17.27905967,29.97227402,23.45637747,22.73641122,21.17855471,19.82454736,21.97231036,21.07250212,26.14038942,16.83213504,21.51906569,40.08342488,15.18010314,35.77436517,36.10520999,27.74584722,25.91767238,21.40775562,34.76737801,20.52438006,43.28528973,18.52604945,20.83825844,21.62379037,39.32112821,4.98868407,6.87804535,28.28163845,22.28400247,19.66117359,33.09092499,24.41356741,22.6165771,20.68226173,21.94347617,42.89291814,23.50534345,39.0338721,23.4707071,18.22024935,17.55997625
651,16.39033861,27.3696206,23.46590605,16.6465738,20.62050047,27.3696206,28.36168264,20.8860849,35.87143202,28.1856315,30.37023076,29.46518092,18.27555884,12.33603022,30.87747158,23.12323079,12.90886018,10.6955527,17.19148199,29.85783002,23.4628598,22.68276696,21.1271443,19.77628418,21.89886687,20.96338851,26.14660321,16.75392042,21.4156205,39.88700614,15.11434685,35.70554954,35.96359438,27.56099495,25.76716167,21.27299055,34.58499624,20.41418033,43.00922185,18.45485182,20.74095772,21.49925014,39.14706983,4.461158977,6.298953022,28.1035262,22.17636538,19.53867099,32.91724308,24.25044955,22.4980741,20.61430589,21.83418712,42.69086219,23.39152674,38.87599758,23.35597215,18.15779018,17.47659116
652,16.30695621,27.29584378,23.37523905,16.65828872,20.59952354,27.29584378,28.31592317,20.79077257,35.73748421,28.03529958,30.2585144,29.42163307,18.23864914,12.34761971,30.78679403,23.08789964,12.86727834,10.6835896,17.10054853,29.73936302,23.46693765,22.62642128,21.07294099,19.72665076,21.82228084,20.85439988,26.15019487,16.67569826,21.31503328,39.68338254,15.04590298,35.63346145,35.81193525,27.37327227,25.61428706,21.13314871,34.39869152,20.30006885,42.72756796,18.38509345,20.64426711,21.37049196,38.97046291,3.885901076,5.670355993,27.92461995,22.06695348,19.41606708,32.73749544,24.08706684,22.3787586,20.54494575,21.7264423,42.48599919,23.27629747,38.71206388,23.23864596,18.09287935,17.39173457
653,16.22094239,27.22072012,23.28326052,16.66888517,20.57616745,27.22072012,28.26532811,20.69150706,35.59928915,27.88324822,30.14389367,29.37652751,18.20022906,12.35838719,30.69316066,23.05065066,12.82548226,10.6715522,17.00698853,29.61757882,23.46887047,22.56784801,21.01635783,19.67603283,21.74311972,20.74575206,26.15142358,16.59783642,21.21703208,39.47350498,14.9754997,35.55852308,35.65211849,27.18351345,25.45969599,20.98902275,34.20899035,20.18267793,42.44121954,18.31676595,20.54843748,21.23883345,38.79174081,3.273221765,5.002818119,27.74533963,21.95622121,19.29371824,32.55270008,23.92386525,22.25910872,20.47449811,21.62029801,42.27870419,23.16004114,38.54294048,23.11947432,18.02601391,17.30583913
654,16.13308293,27.14451074,23.19034652,16.67853372,20.55087646,27.14451074,28.21038527,20.58882154,35.45754277,27.73003211,30.02693155,29.33009551,18.16072207,12.36861693,30.59705836,23.0118459,12.78373309,10.65970605,16.91153123,29.49318323,23.46891774,22.507521,20.95780792,19.62481615,21.66195093,20.63766089,26.15054851,16.52070276,21.1213449,39.25832438,14.90386518,35.48115658,35.48602998,26.99255279,25.30403591,20.84140532,34.01641919,20.06263988,42.15106808,18.24986093,20.45371971,21.10559218,38.61133687,2.633432442,4.306903254,27.56610518,21.84462299,19.17198081,32.36387496,23.76129077,22.13960256,20.40327979,21.51581053,42.06935227,23.04314328,38.3694969,22.99920302,17.95769094,17.21933752
655,16.04416362,27.06747676,23.09687312,16.68740492,20.52409486,27.06747676,28.1515825,20.48324922,35.31294101,27.57620594,29.90819103,29.28256833,18.12055163,12.37859322,30.498974,22.97184737,12.74229197,10.64831668,16.81490589,29.36688207,23.46733891,22.44591407,20.89770433,19.57338645,21.57934191,20.53034218,26.14782885,16.44466513,21.02769976,39.03879165,14.83172758,35.40178413,35.3155556,26.80122456,25.14795425,20.69108907,33.82150454,19.94058702,41.85800505,18.18437002,20.36036468,20.97208576,38.42968444,1.976844503,3.593175253,27.38733651,21.73261328,19.05121116,32.17203809,23.59978937,22.02071823,20.33160759,21.41303616,41.85831847,22.92598941,38.19260263,22.87857787,17.88840749,17.1326624
656,15.95497021,26.98987933,23.00321637,16.69566932,20.49626691,26.98987933,28.08940763,20.37532326,35.16617978,27.42232439,29.78823511,29.23417725,18.08014121,12.38860031,30.39939447,22.93101714,12.70142003,10.63764964,16.71784174,29.23938113,23.46439344,22.38350106,20.83646012,19.52212948,21.49586008,20.42401178,26.14352377,16.37009139,20.93582471,38.81585771,14.75981507,35.3208279,35.14258124,26.61036306,24.99209847,20.53886665,33.62477287,19.81715167,41.56292194,18.12028483,20.26862326,20.83963178,38.24721686,1.313769345,2.87219797,27.20945356,21.62064651,18.93176566,31.97820745,23.43980701,21.90293385,20.25979832,21.3120312,41.64597787,22.80896505,38.01312718,22.75834466,17.81866063,17.04624644
657,15.86628851,26.91197955,22.90975233,16.70349748,20.46783688,26.91197955,28.02434849,20.26557688,35.01795502,27.26894217,29.66762678,29.18515354,18.03991426,12.39892248,30.29880666,22.88971722,12.66137843,10.62797046,16.62106804,29.11138623,23.46034081,22.32075582,20.77448837,19.47143097,21.41207288,20.31888552,26.13789245,16.2973494,20.84544774,38.59047346,14.6888558,35.23871006,34.96899277,26.42080256,24.837116,20.38553072,33.42675066,19.69296613,41.26671022,18.05759699,20.17874632,20.70954784,38.06436747,0.654518366,2.154535261,27.03287626,21.50917711,18.81400066,31.78340102,23.28178968,21.78672751,20.1881688,21.21285194,41.43270552,22.69245572,37.83194005,22.6392492,17.74894742,16.9605223
658,15.77890427,26.83403857,22.81685706,16.71105994,20.43924907,26.83403857,27.95689292,20.15454324,34.86896265,27.11661395,29.54692902,29.13572846,18.00029427,12.40984399,30.19769745,22.84830967,12.62242829,10.6195447,16.52531403,28.98360317,23.45544047,22.25815217,20.71220217,19.42167669,21.32854775,20.21517922,26.13119408,16.22680702,20.7562969,38.36358982,14.61957795,35.15585278,34.79667609,26.23337735,24.6836543,20.23187391,33.22796438,19.56866272,40.97026138,17.9962981,20.09098475,20.58315152,37.88156963,0.009402963,1.450750979,26.85802454,21.39865952,18.69827253,31.5886368,23.12618335,21.67257733,20.11703584,21.11555468,41.21887649,22.57684695,37.64991074,22.52203727,17.67976494,16.87592265
659,15.69360328,26.7563175,22.72490662,16.71852727,20.41094772,26.7563175,27.88752874,20.04275554,34.71989861,26.96589444,29.42670483,29.08613328,17.96170468,12.42164912,30.09655372,22.80715652,12.58483077,10.61263788,16.43130895,28.85673776,23.44995189,22.19616396,20.65001457,19.37325235,21.24585211,20.11310871,26.12368782,16.15883209,20.6681002,38.13615771,14.55270967,35.07267822,34.62751707,26.04892173,24.5323608,20.07868888,33.02894053,19.44487375,40.6744669,17.9363798,20.00558942,20.46176043,37.69925668,0,0.77140898,26.68531832,21.28954819,18.58493762,31.39493278,22.97343399,21.56096142,20.04671624,21.02019571,41.00486583,22.46252424,37.46790875,22.40745469,17.61161023,16.79288015
660,15.61117132,26.67907748,22.63427706,16.72607001,20.38337713,26.67907748,27.81674379,19.93074697,34.57145882,26.81733831,29.3075172,29.03659927,17.92456898,12.43462214,29.99586236,22.76661981,12.548847,10.60751556,16.33978205,28.73149581,23.44413452,22.13526502,20.58833867,19.32654372,21.16455339,20.01288983,26.11563286,16.09379247,20.58058567,37.90912803,14.48897914,34.98960856,34.46340161,25.86826996,24.38388295,19.92676827,32.83020558,19.32223154,40.38021826,17.87783369,19.9228112,20.34669216,37.51786196,0,0.127073118,26.51517753,21.18229754,18.47435229,31.20330694,22.82398757,21.45235789,19.97752681,20.92683133,40.79104861,22.34987312,37.28680358,22.29624725,17.54498038,16.71182748
661,15.53239416,26.60257963,22.54534445,16.73385873,20.35698157,26.60257963,27.74502591,19.81905072,34.42433921,26.67150027,29.18992912,28.98735771,17.88931061,12.44904732,29.89611025,22.72706157,12.51473813,10.60444327,16.25146257,28.60858313,23.43824783,22.07592919,20.52758752,19.28193653,21.08521904,19.91473841,26.10728837,16.03205603,20.49348132,37.6834517,14.42911451,34.90706596,34.30621557,25.69225634,24.23886819,19.77690475,32.632286,19.20136839,40.08840693,17.82065139,19.84290097,20.2392643,37.33781883,0,0,26.3480221,21.07736202,18.36687292,31.01477726,22.67829008,21.34724484,19.90978437,20.83551784,40.57779989,22.23927911,37.10746474,22.18916074,17.48037243,16.63319729
662,15.45805757,26.52708508,22.45848485,16.74206397,20.3322053,26.52708508,27.67286292,19.70819998,34.27923571,26.528935,29.07450357,28.93863985,17.85635305,12.46520893,29.79778427,22.68884384,12.48276529,10.60368655,16.16707977,28.48870552,23.43255129,22.0186303,20.46817421,19.23981653,21.00841648,19.81887027,26.09891354,15.97399062,20.40651519,37.46007963,14.37384396,34.82547259,34.15784485,25.52171515,24.09796398,19.62989095,32.43570828,19.08291662,39.7999244,17.76482453,19.76610961,20.14079445,37.15956063,0,0,26.18427196,20.97519606,18.26285585,30.83036175,22.53678749,21.24610039,19.84380572,20.74631152,40.36549474,22.13112773,36.93076172,22.08694097,17.41828346,16.55742225
663,15.38894735,26.45285495,22.37407432,16.75085628,20.3094926,26.45285495,27.60074266,19.59872792,34.13684425,26.39019718,28.96180356,28.89067697,17.82611977,12.48339123,29.70137131,22.65232867,12.45318962,10.60551095,16.08736288,28.37256879,23.42730435,21.9638422,20.41051182,19.20056945,20.93471314,19.72550126,26.09076755,15.91996409,20.31941529,37.23996273,14.32389564,34.74525063,34.02017532,25.35748068,23.96181774,19.48651953,32.2409989,18.96750855,39.51566215,17.71034472,19.692688,20.05260021,36.9835207,0,0,26.02434704,20.8762541,18.16265745,30.65107838,22.39992576,21.14940264,19.77990768,20.65926868,40.1545082,22.02580451,36.75756403,21.99033374,17.35921053,16.48493503
664,15.32318349,26.37931234,22.29137954,16.75981544,20.28799558,26.37931234,27.52698913,19.48875246,33.99520304,26.25407267,28.85034645,28.84314417,17.79751973,12.50327089,29.60635702,22.61709802,12.42554961,10.60962728,16.01058824,28.25891481,23.42216326,21.91056508,20.35370509,19.16376513,20.86300569,19.63438509,26.08247069,15.86883072,20.23288284,37.02024561,14.27772604,34.66529262,33.88892839,25.19785485,23.82913913,19.34446041,32.04656424,18.8530718,39.23278931,17.65719748,19.62223416,19.97221403,36.808648,0,0,25.86777329,20.78007742,18.06564749,30.47501387,22.26727144,21.05654135,19.71810063,20.57463075,39.94362902,21.92274471,36.58598968,21.89802844,17.30228957,16.41515321
665,15.25844916,26.30572366,22.2093938,16.76842,20.26654989,26.30572366,27.44979586,19.37626848,33.85206633,26.11900718,28.73838262,28.79551094,17.7692579,12.52424272,29.51175346,22.58238534,12.39917593,10.6154708,15.93461336,28.14596567,23.41654809,21.8574857,20.29659049,19.12859766,20.79179374,19.54506059,26.07342211,15.81928876,20.14776117,36.79771106,14.23333869,34.58426939,33.75871751,25.04059051,23.69820244,19.20105997,31.85060388,18.73733797,38.9481797,17.60537823,19.5541356,19.89622158,36.63364765,0,0,25.71365333,20.68572178,17.97091758,30.29953587,22.13793908,20.9664673,19.65794143,20.49247551,39.73154385,21.82104983,36.41362506,21.80814977,17.24627193,16.34710153
666,15.19487492,26.232115,22.12808304,16.7766887,20.24512514,26.232115,27.36945499,19.2616247,33.70770415,25.98504523,28.62607457,28.74770017,17.74145171,12.5461682,29.4173371,22.54802987,12.37401803,10.62289375,15.85953931,28.03364755,23.41036403,21.80460771,20.2391786,19.09488917,20.72104916,19.45742119,26.06354917,15.771472,20.06399153,36.57276722,14.19078238,34.50227048,33.62976669,24.88569835,23.56900214,19.05662555,31.65333408,18.62064529,38.66228181,17.55489345,19.48832734,19.82452027,36.45858724,0,0,25.56177212,20.59291332,17.87840689,30.12458379,22.01169671,20.87900011,19.5990666,20.41261376,39.51847463,21.72060474,36.24054217,21.72059648,17.19107782,16.2806234
667,15.13259131,26.15851247,22.04741318,16.78464026,20.22369093,26.15851247,27.28625868,19.14516982,33.56238649,25.85223131,28.51358479,28.69963473,17.71421862,12.56890883,29.32288441,22.51387084,12.35002535,10.63174834,15.78546714,27.92188662,23.4035163,21.75193478,20.18148002,19.06246178,20.65074381,19.37136037,26.05277928,15.72551425,19.98151513,36.34582226,14.15010587,34.41938547,33.50229994,24.73318906,23.44153267,18.91146451,31.45497113,18.50333202,38.37554416,17.5057496,19.42474444,19.75700754,36.28353433,0,0,25.41191458,20.50137817,17.78805456,29.95009705,21.88831234,20.79395941,19.54111269,20.3348563,39.30464331,21.62129432,36.06681305,21.63526729,17.13662744,16.21556223
668,15.07172889,26.08494216,21.96735018,16.79229343,20.20221687,26.08494216,27.20049904,19.02725254,33.41638335,25.72060996,28.40107576,28.65123748,17.68767606,12.5923261,29.22817185,22.47974749,12.32714735,10.6418868,15.71249789,27.81060907,23.39591007,21.69947056,20.12350533,19.03113761,20.58084958,19.28677156,26.0410398,15.68154929,19.90027322,36.11728434,14.11135793,34.33570389,33.37654127,24.58307332,23.31578849,18.76588418,31.25573131,18.38573638,38.08841524,17.45795316,19.36332195,19.69358078,36.10855651,0,0,25.26386566,20.41084247,17.69979975,29.77601507,21.767554,20.71116485,19.48371621,20.25901392,39.09027183,21.52300344,35.89250972,21.55206096,17.082841,16.15176144
669,15.01241818,26.01143017,21.88785996,16.79966695,20.18067257,26.01143017,27.11246824,18.90822158,33.26996475,25.59022568,28.28870999,28.60243132,17.66194148,12.61628151,29.13297591,22.44549907,12.30533348,10.65316138,15.64073262,27.69974108,23.38745056,21.64721871,20.06526514,19.0007388,20.51133832,19.20354823,26.02825814,15.63971094,19.820207,35.88756162,14.07458732,34.25131532,33.25271468,24.43536182,23.19176405,18.6201919,31.05583087,18.26819663,37.80134356,17.41151058,19.30399491,19.63413742,35.93372136,0,0,25.11741029,20.32103236,17.61358161,29.60227725,21.64918971,20.63043605,19.42651372,20.18489741,38.87558213,21.42561696,35.7177042,21.47087621,17.0296387,16.08906443
670,14.95478975,25.93800261,21.80890848,16.80677953,20.15902764,25.93800261,27.0224584,18.78842564,33.12340068,25.46112298,28.17664995,28.5531391,17.63713231,12.64063655,29.03707305,22.41096481,12.28453318,10.66542428,15.57027238,27.5892088,23.37804296,21.59518288,20.00677004,18.97108746,20.44218191,19.12158382,26.01436168,15.60013299,19.74125773,35.65706226,14.03984282,34.16630932,33.13104419,24.29006524,23.0694538,18.47469503,30.85548611,18.151051,37.51477761,17.36642835,19.24669837,19.57857487,35.75909645,0,0,24.97233341,20.23167398,17.5293393,29.42882302,21.53298748,20.55159264,19.36914173,20.11231759,38.66079617,21.32901975,35.54246852,21.3916118,16.97694076,16.02731463
671,14.89897414,25.86468556,21.73046165,16.81364993,20.13725167,25.86468556,26.93076168,18.66821342,32.97696115,25.33334638,28.06505815,28.50328371,17.61336599,12.66525271,28.94023974,22.37598394,12.2646959,10.67852775,15.50121822,27.47893843,23.36759246,21.54336673,19.94803061,18.94200572,20.37335222,19.04077179,25.99927781,15.56294924,19.66336661,35.42619443,14.00717319,34.08077543,33.01175379,24.14719428,22.94885219,18.32970091,30.65491329,18.03463775,37.22916592,17.32271293,19.19136738,19.52679056,35.58474937,0,0,24.82841995,20.14249347,17.44701198,29.25559178,21.41871534,20.47445426,19.31123679,20.04108524,38.44613588,21.23309669,35.3668747,21.31416645,16.92466736,15.96635544
672,14.8451019,25.79150514,21.65248543,16.82029688,20.11531428,25.79150514,26.8376702,18.54793363,32.83091617,25.20694038,27.95409707,28.45278802,17.59075998,12.68999148,28.84225246,22.34039572,12.24577108,10.692324,15.43367119,27.36885613,23.35600427,21.49177392,19.88905746,18.9133157,20.30482111,18.96100559,25.9829339,15.52829349,19.58647489,35.19536627,13.9766272,33.99480321,32.8950675,24.00675961,22.82995368,18.18551688,30.4543287,17.9192951,36.94495696,17.28037079,19.13793697,19.47868188,35.4107477,0,0,24.68545487,20.05321696,17.36653878,29.08252295,21.30614131,20.39884054,19.25243541,19.97101116,38.23182321,21.13773265,35.19099476,21.23843892,16.87273873,15.90603027
673,14.79330357,25.71848743,21.57494575,16.82673911,20.09318508,25.71848743,26.74347612,18.42793497,32.68553574,25.08194951,27.84392921,28.4015749,17.5694317,12.71471436,28.74288767,22.30403938,12.22770819,10.70666526,15.36773234,27.25888809,23.34318359,21.44040811,19.82986118,18.88483954,20.23656045,18.88217868,25.96525736,15.49629955,19.51052379,34.96498597,13.94825362,33.90848223,32.78120932,23.86877192,22.71275271,18.04245028,30.25394859,17.80536131,36.66259926,17.2394084,19.0863422,19.43414627,35.23715901,0,0,24.54322309,19.9635706,17.28785888,28.90955595,21.1950334,20.32457112,19.19237414,19.90190616,38.0180801,21.04281249,35.01490073,21.16432793,16.82107506,15.84618255
674,14.74370969,25.64565855,21.49780855,16.83299536,20.07083366,25.64565855,26.64847157,18.30856616,32.54108987,24.95841826,27.73471705,28.34956723,17.5494986,12.73928284,28.64192185,22.26675415,12.21045666,10.72140378,15.30350274,27.14896048,23.32903561,21.38927295,19.77045235,18.85639935,20.16854212,18.8041845,25.94617556,15.4671012,19.43545454,34.73546166,13.92210122,33.82190205,32.67040326,23.7332419,22.59724375,17.90080846,30.05398926,17.69317461,36.3825413,17.19983223,19.03651812,19.39308114,35.06405088,0,0,24.40150955,19.87328052,17.21091141,28.73663019,21.08515963,20.25146562,19.1306895,19.83358102,37.80512851,20.94822109,34.83866464,21.09173224,16.76959656,15.78665567
